Throughput(%),Latency(Max GC pause time)(s),Application runtime(s),FULL GC,GC,XMX
56.31662337662339,0.003902,0.385,57,4,2
9.264952956989248,0.186233,8.928,69,40,500
4.205432372505541,0.332988,28.864,132,73,1000
9.117016304347857,0.508386,18.400,60,95,1500
10.973970740196876,0.701893,18.387,48,109,2000
3.4945734229576146,0.834009,77.360,147,127,2500
