Throughput(%),Latency(Max GC pause time)(s),Application runtime(s),FULL GC,GC,XMX
61.57780898876404,0.004128,0.356,43,4,2
0.6247447870290017,0.25607100000000005,144.879,705,33,500
4.0328791875971035,0.417387,27.671,81,75,1000
2.9618646986470054,0.636962,60.975,118,81,1500
14.805781680184523,0.8814829999999999,13.439,32,126,2000
2.461093772646038,1.0947349999999998,103.495,128,124,2500
