DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.827,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.372,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.147,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,2.315,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.264,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,2.966,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1983,2617,1.722,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.923,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.003,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,2.682,0.00,0.00,0.00,0.0,1
2688,2688,256,5768,4512,5755,2.901,0.02,0.00,0.00,0.02,1
0,0,0,0,0,0,2.933,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,8.398,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.350,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11746,6.181,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.217,0.00,0.00,0.01,0.0,0
10880,5376,386,23976,11746,14384,13.462,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14384,18415,12.429,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,11.886,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,10.822,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29036,24.076,0.03,0.00,0.02,0.03,0
21888,18427,2368,48396,29036,43096,32.806,0.03,0.00,0.03,0.03,1
0,0,0,0,0,0,35.562,0.03,0.00,0.03,0.03,0
47040,21888,2350,104340,43096,62604,47.583,0.05,0.00,0.05,0.05,0
47040,41856,5183,104340,62604,99251,64.881,0.06,0.00,0.07,0.06,1
0,0,0,0,0,0,74.358,0.06,0.00,0.07,0.06,0
105920,47039,1341,235136,99251,141079,139.751,0.14,0.00,0.14,0.14,0
105920,94208,11711,235136,141079,223545,163.865,0.12,0.05,0.16,0.16999999999999998,1
0,0,0,0,0,0,176.051,0.14,0.05,0.18,0.19,0
238464,105919,11602,529716,223545,317827,256.815,0.23,0.00,0.26,0.23,0
238464,212032,26432,529716,317827,503401,358.581,0.28,0.06,0.36,0.34,1
0,0,0,0,0,0,363.159,0.31,0.03,0.36,0.33999999999999997,0
518400,216079,26276,1151980,503401,691187,560.623,0.56,0.00,0.56,0.56,0
518400,460800,57599,1151980,691187,1094360,786.013,0.69,0.09,0.79,0.7799999999999999,1
0,0,0,0,0,0,735.438,0.61,0.11,0.74,0.72,0
1126912,518399,57548,2504080,1094360,1502447,1179.979,1.19,0.00,1.18,1.19,0
1126912,1001728,125183,2504080,1502447,2378963,1776.228,1.56,0.20,1.78,1.76,1
0,0,0,0,0,0,1733.497,1.34,0.34,1.73,1.6800000000000002,0
2535552,1126911,30941,5634488,2378963,3380691,3330.872,3.31,0.02,3.33,3.33,0
2535552,2253824,281728,5634488,3380691,5352758,3837.058,3.19,0.64,3.84,3.83,1
0,0,0,0,0,0,3713.355,3.12,0.58,3.71,3.7,0
5406720,2535552,281727,12014976,5352758,7606556,6096.691,5.73,0.00,6.10,5.73,0
5406720,4806016,600703,12014976,7606556,11549693,23572.516,5.77,12.84,23.58,18.61,1
0,0,0,0,0,0,0.447,0.00,0.00,0.00,0.0,0
5406720,5406719,4923100,12014976,11549693,12014975,163550.785,11.77,51.33,163.56,63.099999999999994,0
5406720,5406720,5406716,12014976,12014975,12014975,178796.051,10.84,47.45,178.80,58.290000000000006,0
5406720,5406720,5275647,12014976,12014975,12014976,223737.434,12.28,66.41,223.77,78.69,0
5406720,5406720,5406717,12014976,12014976,12014976,173577.963,10.17,53.27,173.58,63.440000000000005,0
5406720,5406720,5406719,12014976,12014976,12014976,167704.841,9.52,54.14,167.71,63.66,0
5406720,5406719,5406719,12014976,12014976,12014976,179696.023,10.66,50.62,179.70,61.28,0
5406720,5406719,5406715,12014976,12014976,12014975,227011.768,13.64,74.31,227.01,87.95,0
5406720,5406720,5406719,12014976,12014975,12014975,177823.783,10.31,51.83,177.83,62.14,0
5406720,5406719,5406719,12014976,12014975,12014975,166144.004,10.78,55.27,166.15,66.05,0
5406720,5406719,5406719,12014976,12014975,12014975,170611.103,10.62,52.52,170.61,63.14,0
5406720,5406719,5406718,12014976,12014976,12014975,232585.048,12.23,62.62,232.59,74.85,0
5406720,5406719,5406718,12014976,12014975,12014975,167729.004,9.89,49.19,167.73,59.08,0
