DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,440,1.470,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.113,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,440,959,1.829,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.466,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.199,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,3.093,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2617,1.744,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.786,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,3.427,0.02,0.00,0.00,0.02,0
2688,2432,256,5768,3460,4512,2.626,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,2.679,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.801,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,8.065,0.00,0.00,0.01,0.0,0
5376,4800,576,11888,7132,9027,6.441,0.00,0.00,0.01,0.0,1
5376,5376,576,11888,9027,11747,5.902,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.266,0.00,0.00,0.00,0.0,0
10880,5376,387,23976,11747,14383,12.655,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18415,12.330,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,13.497,0.02,0.00,0.01,0.02,1
0,0,0,0,0,0,11.161,0.02,0.00,0.01,0.02,0
21888,10879,1080,48396,23936,29035,24.699,0.02,0.00,0.03,0.02,0
21888,19520,2367,48396,29035,39358,28.192,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,34.866,0.03,0.00,0.04,0.03,0
44288,21887,2259,98260,39358,58955,45.361,0.03,0.03,0.05,0.06,0
44288,39424,4863,98260,58955,93487,60.230,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,70.358,0.05,0.02,0.07,0.07,0
99712,44287,1016,221480,93487,132887,132.579,0.12,0.00,0.13,0.12,0
99712,88640,11071,221480,132887,210425,153.494,0.14,0.02,0.15,0.16,1
0,0,0,0,0,0,167.851,0.16,0.00,0.17,0.16,0
224448,99711,10928,498636,210425,299180,242.429,0.23,0.00,0.24,0.23,0
224448,199552,24895,498636,299180,473808,323.066,0.27,0.06,0.32,0.33,1
0,0,0,0,0,0,375.693,0.30,0.05,0.38,0.35,0
505152,224447,24796,1122376,473808,673424,523.566,0.50,0.00,0.52,0.5,0
505152,449088,56064,1122376,673424,1066419,743.745,0.62,0.09,0.74,0.71,1
0,0,0,0,0,0,0.143,0.00,0.00,0.00,0.0,0
583680,505152,394766,1297088,1066419,1122375,1304.686,1.27,0.02,1.31,1.29,0
583680,583680,554999,1297088,1297087,1297087,1916.869,1.80,0.00,1.92,1.8,0
583680,583679,583679,1297088,1297087,1297087,1487.106,1.47,0.00,1.49,1.47,0
583680,583679,583675,1297088,1297087,1297087,1905.070,1.86,0.00,1.91,1.86,0
583680,583679,583679,1297088,1297087,1297087,1466.748,1.42,0.00,1.47,1.42,0
583680,583679,583679,1297088,1297087,1297087,1482.356,1.45,0.00,1.48,1.45,0
583680,583679,583679,1297088,1297087,1297087,1584.096,1.47,0.00,1.58,1.47,0
583680,583679,583678,1297088,1297087,1297087,1849.050,1.83,0.00,1.85,1.83,0
583680,583679,583679,1297088,1297087,1297087,1509.995,1.44,0.00,1.51,1.44,0
