DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.467,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.301,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,1.836,0.02,0.00,0.00,0.02,0
1152,1024,128,1600,959,1375,1.391,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.057,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,2.353,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.512,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.438,0.00,0.00,0.00,0.0,0
2688,1535,0,5772,2617,3460,3.392,0.00,0.00,0.00,0.0,0
2688,2431,256,5772,3460,4512,2.563,0.00,0.00,0.00,0.0,1
2688,2688,255,5772,4512,5755,3.910,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.319,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,9.642,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,4.893,0.00,0.00,0.01,0.0,1
5376,5375,575,11888,9027,11747,5.901,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,7.256,0.00,0.00,0.01,0.0,0
10880,5375,387,23976,11747,14383,14.286,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18415,12.817,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,11.388,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,12.071,0.02,0.00,0.01,0.02,0
21888,10879,1080,48396,23936,29035,26.219,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29035,39358,28.321,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,36.106,0.03,0.00,0.04,0.03,0
44288,21887,2259,98260,39358,58955,47.810,0.05,0.00,0.05,0.05,0
44288,39424,4863,98260,58955,93487,61.131,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,71.515,0.03,0.02,0.07,0.05,0
99712,44287,1016,221480,93487,132887,130.387,0.11,0.00,0.13,0.11,0
99712,88640,11071,221480,132887,210425,150.042,0.14,0.00,0.15,0.14,1
0,0,0,0,0,0,171.921,0.11,0.05,0.17,0.16,0
224448,99711,10928,498636,210425,299180,256.103,0.23,0.00,0.26,0.23,0
224448,199552,24895,498636,299180,473808,339.274,0.30,0.03,0.34,0.32999999999999996,1
0,0,0,0,0,0,437.457,0.28,0.02,0.44,0.30000000000000004,0
505152,224447,24796,1122376,473808,673423,568.094,0.53,0.00,0.57,0.53,0
505152,449088,56063,1122376,673423,1066419,757.255,0.61,0.09,0.76,0.7,1
0,0,0,0,0,0,691.532,0.59,0.09,0.69,0.6799999999999999,0
1092160,505151,56010,2426900,1066419,1456140,1132.401,1.12,0.00,1.13,1.12,0
1092160,970816,121344,2426900,1456140,2305580,1764.069,1.41,0.28,1.76,1.69,1
0,0,0,0,0,0,0.115,0.00,0.00,0.00,0.0,0
1228800,1092160,876604,2730688,2305580,2426900,3352.226,3.28,0.02,3.35,3.3,0
1228800,1228800,1228793,2730688,2730687,2730687,3143.879,3.14,0.00,3.14,3.14,0
1228800,1228799,1228799,2730688,2730687,2730687,3059.678,3.03,0.00,3.06,3.03,0
1228800,1228799,1228795,2730688,2730687,2730687,3840.427,3.83,0.00,3.84,3.83,0
1228800,1228799,1228799,2730688,2730687,2730687,3069.105,3.06,0.00,3.07,3.06,0
1228800,1228799,1228799,2730688,2730687,2730687,3070.613,3.06,0.00,3.07,3.06,0
1228800,1228799,1228799,2730688,2730687,2730687,3069.510,3.03,0.00,3.07,3.03,0
1228800,1228799,1228798,2730688,2730687,2730687,3852.675,3.84,0.00,3.85,3.84,0
1228800,1228799,1228797,2730688,2730687,2730687,3857.476,3.80,0.00,3.86,3.8,0
