DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.901,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.574,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.401,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.711,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.526,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,4.050,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.914,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.715,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.361,0.02,0.00,0.00,0.02,0
2688,2431,255,5768,3460,4512,3.254,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4512,5755,4.458,0.00,0.02,0.00,0.02,1
0,0,0,0,0,0,4.443,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,11.631,0.02,0.00,0.01,0.02,0
5376,4800,575,11888,7132,9027,6.359,0.02,0.00,0.01,0.02,1
5376,5375,576,11888,9027,11746,7.402,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.185,0.00,0.00,0.01,0.0,0
10880,5376,386,23976,11746,14384,14.522,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14384,18415,13.318,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,13.111,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,12.234,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29036,24.762,0.03,0.00,0.02,0.03,0
21888,19520,2367,48396,29036,39361,30.468,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.987,0.03,0.00,0.04,0.03,0
44288,21887,2262,98260,39361,58956,48.891,0.02,0.02,0.05,0.04,0
44288,39424,4863,98260,58956,93487,63.599,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,77.457,0.06,0.00,0.08,0.06,0
99712,44287,1017,221480,93487,132887,143.680,0.14,0.00,0.14,0.14,0
99712,88640,11071,221480,132887,210426,158.754,0.11,0.03,0.16,0.14,1
0,0,0,0,0,0,168.104,0.12,0.02,0.17,0.13999999999999999,0
224448,99711,10929,498636,210426,299179,242.289,0.23,0.00,0.24,0.23,0
224448,199552,24895,498636,299179,473808,334.470,0.25,0.06,0.33,0.31,1
0,0,0,0,0,0,376.672,0.28,0.06,0.38,0.34,0
505152,224447,24797,1122376,473808,673423,537.725,0.55,0.00,0.54,0.55,0
505152,449088,56064,1122376,673423,1066420,784.794,0.73,0.03,0.79,0.76,1
0,0,0,0,0,0,734.734,0.59,0.12,0.73,0.71,0
1098496,505152,55883,2440980,1066420,1464587,1143.543,1.12,0.00,1.14,1.12,0
1098496,976448,122047,2440980,1464587,2318959,1753.631,1.41,0.31,1.75,1.72,1
0,0,0,0,0,0,1696.810,1.36,0.27,1.70,1.6300000000000001,0
2471680,1098495,27707,5492520,2318959,3295511,3331.848,3.30,0.00,3.33,3.3,0
2471680,2197056,274623,5492520,3295511,5217910,3825.711,3.34,0.45,3.83,3.79,1
0,0,0,0,0,0,0.135,0.00,0.00,0.00,0.0,0
2672640,2471679,2197041,5939200,5217910,5492519,6615.185,6.48,0.09,6.62,6.57,0
2672640,2672640,2672637,5939200,5939199,5939199,7198.720,7.17,0.00,7.20,7.17,0
2672640,2672639,2672639,5939200,5939199,5939199,6516.496,6.47,0.00,6.52,6.47,0
2672640,2672639,2645321,5939200,5939199,5835442,8390.259,8.30,0.03,8.39,8.33,0
2672640,2672639,2672639,5939200,5939200,5939200,6605.047,6.59,0.00,6.61,6.59,0
2672640,2672639,2672639,5939200,5939200,5939200,6781.504,6.66,0.00,6.78,6.66,0
2672640,2672639,2672639,5939200,5939200,5939200,6740.954,6.52,0.02,6.74,6.539999999999999,0
2672640,2672639,2672639,5939200,5939200,5939198,7885.404,7.81,0.00,7.89,7.81,0
2672640,2672640,2672640,5939200,5939199,5939199,6670.995,6.59,0.00,6.67,6.59,0
2672640,2672640,2672640,5939200,5939199,5939196,7886.989,7.86,0.00,7.89,7.86,0
