DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.875,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.374,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,960,2.201,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,960,1375,1.734,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.378,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,3.499,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.949,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.760,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.718,0.00,0.00,0.01,0.0,0
2688,2431,256,5768,3460,4512,2.908,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.668,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.607,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,10.063,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,6.117,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,5.910,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.965,0.00,0.02,0.01,0.02,0
10880,5376,387,23976,11746,14383,13.894,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18415,12.396,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,11.689,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,12.638,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,25.118,0.02,0.02,0.02,0.04,0
21888,18427,2368,48396,29035,43096,33.675,0.03,0.00,0.03,0.03,1
0,0,0,0,0,0,37.159,0.02,0.00,0.04,0.02,0
47040,21888,2350,104340,43096,62603,52.206,0.06,0.00,0.05,0.06,0
47040,41856,5183,104340,62603,99251,67.780,0.05,0.02,0.07,0.07,1
0,0,0,0,0,0,76.727,0.03,0.03,0.08,0.06,0
105920,47039,1341,235136,99251,141079,143.007,0.16,0.00,0.14,0.16,0
105920,94208,11711,235136,141079,223545,162.804,0.14,0.00,0.16,0.14,1
0,0,0,0,0,0,199.813,0.14,0.03,0.20,0.17,0
238464,105919,11602,529716,223545,317827,297.051,0.22,0.00,0.30,0.22,0
238464,212032,26431,529716,317827,503401,356.060,0.28,0.06,0.36,0.34,1
0,0,0,0,0,0,360.463,0.31,0.05,0.36,0.36,0
518400,216079,26276,1151980,503401,691187,561.905,0.55,0.00,0.56,0.55,0
518400,460800,57599,1151980,691187,1094359,770.136,0.64,0.12,0.77,0.76,1
0,0,0,0,0,0,730.553,0.53,0.17,0.73,0.7000000000000001,0
1125760,518399,57420,2501520,1094359,1500911,1183.880,1.19,0.00,1.17,1.19,0
1125760,1000704,125056,2501520,1500911,2376526,1790.006,1.47,0.27,1.79,1.74,1
0,0,0,0,0,0,1723.544,1.36,0.34,1.72,1.7000000000000002,0
1873920,1125760,30682,4164288,2376526,3377363,3364.360,3.28,0.00,3.37,3.28,0
0,0,0,0,0,0,0.118,0.00,0.00,0.00,0.0,0
1873920,1665728,878769,4164288,3377363,4164287,4592.134,4.23,0.16,4.60,4.390000000000001,0
1873920,1596141,1590955,4164288,4164287,4164287,4711.158,4.66,0.00,4.71,4.66,0
1873920,1590955,1590950,4164288,4164287,4164287,6103.380,5.81,0.00,6.10,5.81,0
