DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,3.057,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.942,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,3.265,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.641,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.458,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,3.172,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,2.311,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.695,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.269,0.00,0.00,0.00,0.0,0
2688,2431,255,5768,3460,4512,3.598,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4512,5755,2.914,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.491,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,9.074,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.631,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,7.075,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.009,0.00,0.00,0.01,0.0,0
10880,5376,387,23976,11746,14384,14.156,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14384,18415,13.218,0.02,0.00,0.01,0.02,1
10880,10879,1151,23976,18415,23936,12.095,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.841,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29036,25.358,0.03,0.00,0.02,0.03,0
21888,19520,2368,48396,29036,39346,27.376,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,34.934,0.03,0.00,0.04,0.03,0
44288,21888,2247,98260,39346,58955,46.391,0.05,0.00,0.05,0.05,0
44288,39424,4864,98260,58955,93487,62.387,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,74.255,0.05,0.00,0.08,0.05,0
99712,44288,1012,221480,93487,132887,134.910,0.12,0.00,0.13,0.12,0
99712,88640,11072,221480,132887,210429,151.994,0.12,0.00,0.15,0.12,1
0,0,0,0,0,0,170.966,0.11,0.05,0.17,0.16,0
224448,99712,10929,498636,210429,299179,250.127,0.23,0.00,0.25,0.23,0
224448,199552,24895,498636,299179,473810,373.599,0.28,0.08,0.37,0.36000000000000004,1
0,0,0,0,0,0,374.726,0.31,0.03,0.38,0.33999999999999997,0
505152,224447,24804,1122376,473810,673424,528.235,0.53,0.00,0.53,0.53,0
505152,449088,56064,1122376,673424,1066421,738.615,0.67,0.06,0.74,0.73,1
0,0,0,0,0,0,705.477,0.56,0.14,0.71,0.7000000000000001,0
1044480,505152,56013,2321088,1066421,1461131,1138.373,1.09,0.03,1.14,1.12,0
1044480,928448,116031,2321088,1461131,2273519,1609.236,1.39,0.20,1.62,1.5899999999999999,1
0,0,0,0,0,0,0.151,0.00,0.00,0.00,0.0,0
1044480,1044479,902675,2321088,2273519,2321087,3185.588,3.11,0.02,3.19,3.13,0
1044480,1044479,1044478,2321088,2321087,2321087,2777.736,2.69,0.00,2.78,2.69,0
1044480,1044479,1044479,2321088,2321087,2321087,2783.622,2.47,0.00,2.78,2.47,0
1044480,1044479,1044475,2321088,2321087,2321087,3321.607,3.12,0.00,3.32,3.12,0
1044480,1044479,1044479,2321088,2321087,2321087,2624.902,2.55,0.00,2.62,2.55,0
1044480,1044479,1044479,2321088,2321087,2321087,2653.544,2.62,0.00,2.65,2.62,0
1044480,1044479,1044479,2321088,2321087,2321087,3084.441,2.83,0.00,3.08,2.83,0
1044480,1044479,1044479,2321088,2321088,2321088,3008.609,2.89,0.00,3.01,2.89,0
1044480,1044479,1044478,2321088,2321088,2321087,3656.357,3.61,0.00,3.66,3.61,0
1044480,1044480,1044479,2321088,2321087,2321087,2883.645,2.66,0.00,2.88,2.66,0
