DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.845,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.221,0.00,0.00,0.00,0.0,0
1152,1151,41,1600,439,959,1.776,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.634,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.220,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,3.071,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1983,2617,1.782,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.639,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.104,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4513,2.579,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4513,5755,3.475,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.685,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7131,9.078,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7131,9026,5.901,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9026,11746,6.252,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.218,0.00,0.00,0.00,0.0,0
10880,5376,386,23976,11746,14383,13.024,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18414,12.332,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18414,23936,11.699,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.253,0.00,0.00,0.01,0.0,0
21888,10879,1079,48396,23936,29035,24.794,0.03,0.00,0.02,0.03,0
21888,19520,2367,48396,29035,39350,27.639,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.565,0.03,0.00,0.04,0.03,0
44224,21887,2367,98068,39350,58838,47.383,0.05,0.00,0.05,0.05,0
44224,39360,4863,98068,58838,91262,60.272,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,72.207,0.06,0.00,0.07,0.06,0
98112,44223,2956,217848,91262,130707,143.245,0.11,0.00,0.14,0.11,0
98112,87232,10879,217848,130707,207029,151.366,0.11,0.03,0.15,0.14,1
0,0,0,0,0,0,169.362,0.14,0.02,0.17,0.16,0
220864,98111,10709,490660,207029,294395,236.113,0.25,0.00,0.24,0.25,0
220864,196352,24511,490660,294395,466207,333.601,0.27,0.03,0.33,0.30000000000000004,1
0,0,0,0,0,0,372.810,0.34,0.03,0.37,0.37,0
497024,220863,24470,1104280,466207,662567,532.159,0.48,0.00,0.53,0.48,0
497024,441856,55168,1104280,662567,1049229,759.146,0.67,0.08,0.76,0.75,1
0,0,0,0,0,0,712.128,0.64,0.08,0.71,0.72,0
1078848,497024,55063,2397380,1049229,1438427,1126.126,1.11,0.00,1.12,1.11,0
1078848,958976,119871,2397380,1438427,2277503,1708.615,1.44,0.27,1.71,1.71,1
0,0,0,0,0,0,1652.724,1.36,0.30,1.66,1.6600000000000001,0
2427456,1078847,25562,5394256,2277503,3236551,3306.013,3.28,0.00,3.31,3.28,0
2427456,2157760,269695,5394256,3236551,5124583,3792.778,3.12,0.50,3.79,3.62,1
0,0,0,0,0,0,0.172,0.00,0.00,0.00,0.0,0
2549760,2427455,2157757,5666176,5124583,5394255,6505.968,6.41,0.03,6.51,6.44,0
2549760,2549760,2549758,5666176,5666175,5666175,6380.164,6.34,0.00,6.38,6.34,0
2549760,2549759,2549759,5666176,5666175,5666175,6188.871,6.14,0.00,6.19,6.14,0
2549760,2549759,2438193,5666176,5666175,5646666,7974.098,7.94,0.00,7.97,7.94,0
2549760,2549759,2549759,5666176,5666175,5666175,6272.649,6.25,0.00,6.27,6.25,0
2549760,2549759,2549759,5666176,5666175,5666175,6277.998,6.25,0.00,6.28,6.25,0
2549760,2549760,2549760,5666176,5666175,5666175,6273.166,6.22,0.00,6.27,6.22,0
2549760,2549760,2549760,5666176,5666175,5666174,7462.669,7.44,0.00,7.46,7.44,0
2549760,2549760,2549760,5666176,5666175,5666175,6261.662,6.16,0.00,6.26,6.16,0
2549760,2549760,2549760,5666176,5666175,5666172,7613.840,7.45,0.00,7.61,7.45,0
