DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.680,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.182,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.106,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.413,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.136,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,3.026,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.794,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.807,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.032,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,2.618,0.00,0.00,0.00,0.0,1
2688,2688,256,5768,4512,5755,3.328,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.661,0.02,0.00,0.00,0.02,0
5376,2688,0,11888,5755,7132,9.227,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.669,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11746,6.675,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.311,0.00,0.00,0.01,0.0,0
10880,5376,411,23976,11746,14383,13.092,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18409,13.019,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18409,23930,11.911,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,10.736,0.00,0.00,0.01,0.0,0
21888,10879,1074,48396,23930,29036,26.040,0.02,0.00,0.03,0.02,0
21888,19520,2367,48396,29036,41006,30.489,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.196,0.03,0.00,0.04,0.03,0
45568,21887,2177,101140,41006,60683,47.404,0.05,0.00,0.05,0.05,0
45568,40512,5055,101140,60683,96112,62.544,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,70.823,0.05,0.02,0.07,0.07,0
102592,45567,1080,227880,96112,136727,133.836,0.12,0.00,0.13,0.12,0
102592,91200,11392,227880,136727,216504,151.310,0.12,0.03,0.15,0.15,1
0,0,0,0,0,0,174.139,0.11,0.05,0.17,0.16,0
230848,102592,11374,512820,216504,307692,267.358,0.23,0.00,0.27,0.23,0
230848,205248,25599,512820,307692,487314,358.392,0.27,0.08,0.36,0.35000000000000003,1
0,0,0,0,0,0,399.343,0.33,0.05,0.40,0.38,0
518976,230847,25508,1153260,487314,691955,580.751,0.53,0.00,0.58,0.53,0
518976,461312,57663,1153260,691955,1095578,836.999,0.66,0.16,0.84,0.8200000000000001,1
0,0,0,0,0,0,745.056,0.56,0.17,0.74,0.7300000000000001,0
1126976,518975,57551,2504296,1095578,1502575,1182.266,1.17,0.02,1.18,1.19,0
1126976,1001792,125183,2504296,1502575,2379150,1778.323,1.50,0.25,1.78,1.75,1
0,0,0,0,0,0,1729.436,1.39,0.27,1.73,1.66,0
2535872,1126975,30789,5635168,2379150,3381099,3421.136,3.41,0.02,3.42,3.43,0
2535872,2254144,281728,5635168,3381099,5353481,3991.451,3.48,0.45,3.99,3.93,1
0,0,0,0,0,0,4013.148,3.11,0.84,4.01,3.9499999999999997,0
5314560,2535872,281728,11810176,5353481,7607595,6556.858,6.09,0.00,6.56,6.09,0
5314560,4200992,590463,11810176,7607595,11128555,17485.962,5.66,7.84,17.49,13.5,1
0,0,0,0,0,0,0.171,0.00,0.00,0.00,0.0,0
5314560,5314559,4355786,11810176,11128555,11810175,127234.708,12.11,48.89,127.24,61.0,0
5314560,5314559,5314556,11810176,11810175,11810175,150938.278,10.94,49.98,150.94,60.919999999999995,0
5314560,5314559,5183487,11810176,11810175,11810175,180550.627,14.95,63.03,180.55,77.98,0
5314560,5314559,5314559,11810176,11810175,11810175,162285.980,10.84,54.97,162.28,65.81,0
5314560,5314559,5314555,11810176,11810175,11810175,213077.059,13.39,75.53,213.08,88.92,0
5314560,5314559,5314559,11810176,11810175,11810175,162307.870,10.17,51.86,162.31,62.03,0
5314560,5314559,5314559,11810176,11810175,11810175,143984.068,10.27,50.70,143.98,60.97,0
5314560,5314559,5314559,11810176,11810176,11810176,165825.693,10.72,52.67,165.83,63.39,0
5314560,5314559,5314558,11810176,11810176,11810175,255387.581,12.22,69.06,255.39,81.28,0
5314560,5314559,5314559,11810176,11810175,11810175,204063.980,9.52,50.56,204.07,60.08,0
