DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.793,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.274,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.324,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1374,1.741,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.193,0.00,0.00,0.00,0.0,0
1536,1151,34,3308,1374,1983,3.179,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.814,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.934,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.495,0.00,0.00,0.00,0.0,0
2688,2432,255,5768,3460,4512,3.449,0.00,0.00,0.00,0.0,1
2688,2687,256,5768,4512,5755,4.021,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.590,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,9.779,0.02,0.00,0.01,0.02,0
5376,4800,575,11888,7132,9027,6.086,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,6.744,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.975,0.00,0.00,0.01,0.0,0
10816,5376,446,23876,11746,14323,15.070,0.02,0.00,0.02,0.02,0
10816,9664,1151,23876,14323,18351,13.059,0.00,0.00,0.01,0.0,1
10816,10815,1151,23876,18351,23839,12.906,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.372,0.00,0.00,0.01,0.0,0
21760,10815,1048,48228,23839,28935,26.616,0.03,0.00,0.03,0.03,0
21760,19392,2367,48228,28935,39006,27.181,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,34.176,0.02,0.02,0.03,0.04,0
43840,21759,2367,97280,39006,58365,46.269,0.06,0.00,0.05,0.06,0
43840,38976,4863,97280,58365,90400,76.820,0.06,0.02,0.08,0.08,1
0,0,0,0,0,0,83.995,0.06,0.02,0.08,0.08,0
97216,43839,2882,215896,90400,129535,161.595,0.16,0.00,0.16,0.16,0
97216,86464,10751,215896,129535,205222,217.273,0.14,0.03,0.22,0.17,1
0,0,0,0,0,0,254.475,0.19,0.02,0.25,0.21,0
218816,97215,10725,486128,205222,291676,315.557,0.25,0.00,0.32,0.25,0
218816,194560,24255,486128,291676,461953,352.490,0.27,0.03,0.35,0.30000000000000004,1
0,0,0,0,0,0,391.141,0.30,0.06,0.39,0.36,0
492480,218815,24239,1094168,461953,656500,557.926,0.50,0.00,0.56,0.5,0
492480,437824,54656,1094168,656500,1039642,789.800,0.64,0.09,0.79,0.73,1
0,0,0,0,0,0,679.864,0.55,0.12,0.68,0.67,0
1037952,427488,54465,2306496,1039642,1383895,1131.888,1.12,0.02,1.13,1.1400000000000001,0
1037952,922624,115327,2306496,1383895,2191165,1542.088,1.36,0.19,1.54,1.55,1
0,0,0,0,0,0,1652.094,1.30,0.25,1.65,1.55,0
2286272,1037951,53788,5080540,2191165,3048323,3466.014,3.36,0.03,3.46,3.3899999999999997,0
2286272,2032256,254016,5080540,3048323,4826534,3573.177,3.00,0.53,3.57,3.5300000000000002,1
0,0,0,0,0,0,3627.561,2.95,0.53,3.63,3.4800000000000004,0
4976640,2286272,253863,11059200,4826534,6858912,5714.585,5.56,0.02,5.72,5.579999999999999,0
4976640,4423680,552959,11059200,6858912,10729603,23474.888,5.94,9.88,23.48,15.82,1
0,0,0,0,0,0,0.179,0.00,0.00,0.00,0.0,0
4976640,4976639,4647012,11059200,10729603,11059200,92949.249,9.56,24.09,92.95,33.65,0
4976640,4976639,4976639,11059200,11059200,11059200,93254.483,9.20,27.69,93.25,36.89,0
4976640,4976639,4791660,11059200,11059200,10850959,134316.856,11.61,42.64,134.32,54.25,0
4976640,4976639,4963328,11059200,11059199,11059199,102387.180,10.09,33.95,102.39,44.040000000000006,0
4976640,4976639,4976639,11059200,11059199,11059199,101948.733,8.31,22.25,101.95,30.560000000000002,0
4976640,4976639,4976639,11059200,11059199,11059199,102311.132,9.84,34.81,102.31,44.650000000000006,0
4976640,4976640,4976640,11059200,11059199,11059198,123359.979,10.56,35.77,123.36,46.330000000000005,0
4976640,4976640,4976640,11059200,11059199,11059199,86604.306,9.81,24.33,86.61,34.14,0
4976640,4976640,4976640,11059200,11059199,11059196,122280.458,12.66,44.83,122.28,57.489999999999995,0
