DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.703,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.475,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.341,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.459,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.316,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,3.454,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.790,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.488,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.847,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,2.929,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.356,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.279,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,8.780,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.932,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,5.626,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.452,0.00,0.00,0.00,0.0,0
10880,5376,387,23976,11746,14383,13.012,0.02,0.00,0.01,0.02,0
10880,9728,1152,23976,14383,18415,13.294,0.00,0.00,0.01,0.0,1
10880,10880,1151,23976,18415,23936,12.053,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.258,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29036,24.333,0.03,0.00,0.02,0.03,0
21888,19520,2367,48396,29036,39354,28.396,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.379,0.03,0.00,0.04,0.03,0
44288,21887,2255,98260,39354,58955,44.562,0.05,0.00,0.04,0.05,0
44288,39424,4864,98260,58955,93487,61.481,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,69.294,0.06,0.00,0.07,0.06,0
99712,44288,1015,221480,93487,132887,126.998,0.12,0.00,0.13,0.12,0
99712,88640,11072,221480,132887,210425,148.218,0.12,0.00,0.15,0.12,1
0,0,0,0,0,0,170.273,0.14,0.02,0.17,0.16,0
122880,99712,37019,273088,210425,273088,285.576,0.25,0.00,0.29,0.25,0
122880,122879,122865,273088,273088,273088,320.545,0.31,0.00,0.32,0.31,0
122880,122879,122879,273088,273088,273088,303.695,0.27,0.00,0.30,0.27,0
122880,122879,110587,273088,273088,273087,391.285,0.38,0.00,0.39,0.38,0
122880,122879,122879,273088,273087,273087,315.765,0.30,0.00,0.32,0.3,0
122880,122879,122879,273088,273087,273087,317.100,0.31,0.00,0.32,0.31,0
122880,122879,122879,273088,273087,273087,312.096,0.31,0.00,0.31,0.31,0
122880,122879,122878,273088,273087,273087,391.752,0.39,0.00,0.39,0.39,0
122880,122879,122879,273088,273087,273087,312.134,0.31,0.00,0.31,0.31,0
