DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,2.074,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.265,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.259,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.822,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.294,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,3.317,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.886,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.874,0.02,0.00,0.00,0.02,0
2688,1535,0,5768,2617,3460,5.021,0.00,0.00,0.01,0.0,0
2688,2431,256,5768,3460,4512,3.736,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.934,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,4.416,0.00,0.02,0.00,0.02,0
5376,2687,0,11888,5755,7132,10.527,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,7.151,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,7.359,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.407,0.00,0.00,0.01,0.0,0
10880,5376,387,23976,11746,14383,15.630,0.02,0.00,0.02,0.02,0
10880,9728,1152,23976,14383,18415,13.537,0.00,0.00,0.01,0.0,1
10880,10880,1151,23976,18415,23936,11.846,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.865,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29036,26.952,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29036,39351,28.362,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,36.565,0.03,0.00,0.04,0.03,0
44288,21887,2252,98260,39351,58956,47.813,0.05,0.00,0.05,0.05,0
44288,39424,4863,98260,58956,93487,63.674,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,80.139,0.06,0.00,0.08,0.06,0
99840,44287,889,221688,93487,133011,125.850,0.12,0.00,0.13,0.12,0
99840,88768,11071,221688,133011,210681,197.206,0.16,0.03,0.20,0.19,1
0,0,0,0,0,0,179.111,0.12,0.03,0.18,0.15,0
224704,99839,10912,499300,210681,299579,248.418,0.23,0.00,0.25,0.23,0
224704,199744,24959,499300,299579,474338,347.807,0.30,0.02,0.35,0.32,1
0,0,0,0,0,0,389.047,0.28,0.08,0.39,0.36000000000000004,0
505728,224703,24800,1123688,474338,674211,548.485,0.53,0.00,0.55,0.53,0
505728,449600,56127,1123688,674211,1067657,786.776,0.64,0.14,0.79,0.78,1
0,0,0,0,0,0,755.727,0.59,0.14,0.76,0.73,0
1098432,505727,56063,2440928,1067657,1464555,1174.860,1.16,0.00,1.17,1.16,0
1098432,976384,122047,2440928,1464555,2318859,1771.934,1.45,0.25,1.77,1.7,1
0,0,0,0,0,0,1699.567,1.27,0.41,1.70,1.68,0
2471552,1098431,27788,5492116,2318859,3295267,3325.948,3.30,0.02,3.33,3.32,0
2471552,2196992,274560,5492116,3295267,5217670,3832.480,3.27,0.52,3.83,3.79,1
0,0,0,0,0,0,0.130,0.00,0.00,0.00,0.0,0
2471552,2471552,2197080,6348800,5217670,5492115,6663.713,6.55,0.06,6.66,6.609999999999999,0
2471552,2471552,2471552,6348800,6348799,6348799,6902.989,6.86,0.00,6.90,6.86,0
2471552,2471552,2444082,6348800,6348799,6245192,8632.997,8.59,0.00,8.63,8.59,0
2471552,2471551,2471551,6348800,6348799,6348799,6802.699,6.78,0.00,6.80,6.78,0
2471552,2471551,2471551,6348800,6348799,6348799,6780.906,6.80,0.00,6.78,6.8,0
2471552,2471551,2471551,6348800,6348799,6348799,6830.257,6.78,0.00,6.83,6.78,0
2471552,2471551,2471551,6348800,6348799,6348798,8127.554,8.12,0.00,8.13,8.12,0
2471552,2471551,2471551,6348800,6348799,6348796,8126.766,8.08,0.00,8.13,8.08,0
