DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.550,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.234,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.041,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.411,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.074,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,2.962,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.623,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.718,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.313,0.00,0.00,0.00,0.0,0
2688,2431,255,5768,3460,4512,2.579,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4512,5755,2.916,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.776,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,9.548,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.820,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,6.687,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.505,0.00,0.00,0.01,0.0,0
10880,5376,411,23976,11746,14383,13.494,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18409,12.594,0.00,0.00,0.01,0.0,1
10880,10879,1152,23976,18409,23932,11.601,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.143,0.00,0.00,0.01,0.0,0
21888,10880,1075,48396,23932,29036,25.030,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29036,40997,30.608,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,34.738,0.03,0.00,0.03,0.03,0
45440,21887,2367,100812,40997,60487,48.787,0.05,0.00,0.05,0.05,0
45440,40448,4991,100812,60487,93868,62.246,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,76.944,0.05,0.02,0.08,0.07,0
100864,45439,3072,224020,93868,134411,141.164,0.14,0.00,0.14,0.14,0
100864,89664,11199,224020,134411,212849,151.544,0.12,0.00,0.15,0.12,1
0,0,0,0,0,0,192.301,0.12,0.02,0.19,0.13999999999999999,0
226944,100863,11136,504248,212849,302547,283.173,0.28,0.02,0.28,0.30000000000000004,0
226944,201728,25215,504248,302547,479031,342.473,0.20,0.12,0.34,0.32,1
0,0,0,0,0,0,390.997,0.36,0.03,0.39,0.39,0
510720,226943,25057,1134816,479031,680887,625.384,0.58,0.02,0.63,0.6,0
510720,454016,56703,1134816,680887,1078170,786.325,0.69,0.06,0.79,0.75,1
0,0,0,0,0,0,764.500,0.64,0.09,0.77,0.73,0
1109696,510719,56604,2465876,1078170,1479523,1174.579,1.12,0.00,1.17,1.12,0
1109696,986432,123264,2465876,1479523,2342663,1832.566,1.52,0.22,1.83,1.74,1
0,0,0,0,0,0,1707.684,1.38,0.31,1.71,1.69,0
2496960,1109696,28881,5548736,2342663,3329239,3388.365,3.38,0.00,3.39,3.38,0
2496960,2219520,277440,5548736,3329239,5271288,4356.840,3.30,1.02,4.36,4.32,1
0,0,0,0,0,0,5527.672,3.09,2.42,5.53,5.51,0
3379200,2496960,277333,7509376,5271288,7490883,6083.065,6.03,0.00,6.08,6.03,0
3379200,3379200,3379173,7509376,7509375,7509375,9226.850,9.14,0.00,9.23,9.14,0
3379200,3379199,3379199,7509376,7509375,7509375,8370.084,8.19,0.02,8.37,8.209999999999999,0
3379200,3379199,3248123,7509376,7509375,7509375,10884.938,10.45,0.00,10.88,10.45,0
3379200,3379199,3379199,7509376,7509375,7509375,8279.615,8.23,0.00,8.28,8.23,0
3379200,3379199,3379199,7509376,7509375,7509375,8507.921,8.27,0.00,8.51,8.27,0
3379200,3379200,3379200,7509376,7509375,7509375,8500.306,8.33,0.00,8.50,8.33,0
3379200,3379200,3379198,7509376,7509375,7509375,10719.847,10.69,0.00,10.72,10.69,0
3379200,3379199,3379198,7509376,7509375,7509375,8468.209,8.41,0.00,8.47,8.41,0
