DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,2.177,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.367,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.619,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1374,1.238,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.335,0.00,0.00,0.00,0.0,0
1536,1151,34,3308,1374,1984,3.093,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1984,2617,2.054,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.645,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3459,4.047,0.00,0.00,0.00,0.0,0
2688,2432,255,5768,3459,4512,3.158,0.02,0.02,0.00,0.04,1
2688,2687,256,5768,4512,5754,3.355,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.091,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5754,7132,10.729,0.03,0.00,0.01,0.03,0
5376,4800,576,11888,7132,9027,6.086,0.00,0.00,0.01,0.0,1
5376,5376,576,11888,9027,11746,6.840,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.375,0.00,0.00,0.01,0.0,0
10880,5376,394,23976,11746,14383,13.470,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18399,13.647,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18399,23920,12.847,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,12.324,0.00,0.00,0.01,0.0,0
21888,10879,1064,48396,23920,29035,26.965,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29035,39331,27.075,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.402,0.02,0.02,0.04,0.04,0
44160,21887,2367,98036,39331,58820,46.838,0.03,0.00,0.05,0.03,0
44160,39296,4863,98036,58820,91178,63.280,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,69.949,0.06,0.00,0.07,0.06,0
97920,44159,3031,217476,91178,130484,127.767,0.12,0.00,0.13,0.12,0
97920,87040,10879,217476,130484,206618,166.432,0.12,0.02,0.17,0.13999999999999999,1
0,0,0,0,0,0,182.832,0.12,0.05,0.18,0.16999999999999998,0
220288,97919,10868,489400,206618,293639,235.725,0.25,0.00,0.24,0.25,0
220288,195840,24447,489400,293639,465006,331.404,0.25,0.05,0.33,0.3,1
0,0,0,0,0,0,383.274,0.28,0.11,0.38,0.39,0
495744,220287,24340,1101540,465006,660923,567.485,0.55,0.00,0.57,0.55,0
495744,440704,55039,1101540,660923,1046562,750.284,0.61,0.14,0.75,0.75,1
0,0,0,0,0,0,718.545,0.56,0.14,0.72,0.7000000000000001,0
1075968,495743,55006,2390896,1046562,1434535,1120.067,1.08,0.00,1.12,1.08,0
1075968,956480,119487,2390896,1434535,2271500,1679.632,1.44,0.22,1.68,1.66,1
0,0,0,0,0,0,1645.698,1.19,0.44,1.65,1.63,0
2420992,1075967,25276,5379928,2271500,3227955,3246.280,3.25,0.00,3.25,3.25,0
2420992,2152000,268991,5379928,3227955,5110933,3796.990,3.09,0.67,3.80,3.76,1
0,0,0,0,0,0,3715.943,3.06,0.66,3.72,3.72,0
3993600,2420991,268956,8874688,5110933,7262939,6109.741,6.02,0.00,6.11,6.02,0
0,0,0,0,0,0,0.166,0.00,0.00,0.00,0.0,0
3993600,3549888,1938112,8874688,7262939,8874687,9702.116,9.33,0.34,9.70,9.67,0
3993600,3993599,3993590,8874688,8874687,8874687,10223.968,10.16,0.00,10.22,10.16,0
3993600,3993599,3600383,8874688,8874687,8874687,11828.488,11.73,0.00,11.83,11.73,0
3993600,3993599,3993599,8874688,8874687,8874687,9707.401,9.66,0.00,9.71,9.66,0
3993600,3993599,3993595,8874688,8874687,8874687,12262.277,12.22,0.00,12.26,12.22,0
3993600,3993599,3993599,8874688,8874687,8874687,9689.798,9.67,0.00,9.69,9.67,0
3993600,3993599,3993599,8874688,8874687,8874687,9710.348,9.62,0.00,9.71,9.62,0
3993600,3993599,3993599,8874688,8874687,8874687,9688.634,9.66,0.00,9.69,9.66,0
3993600,3993599,3993598,8874688,8874687,8874687,12242.428,12.17,0.00,12.24,12.17,0
3993600,3993599,3993598,8874688,8874687,8874687,9713.666,9.69,0.00,9.71,9.69,0
