DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.785,0.02,0.00,0.00,0.02,1
0,0,0,0,0,0,1.146,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,1.939,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.243,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.196,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,2.774,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1983,2617,1.676,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.462,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.872,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,2.589,0.00,0.00,0.00,0.0,1
2688,2688,256,5768,4512,5755,2.930,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.375,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,8.901,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.398,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11746,6.300,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.097,0.02,0.00,0.01,0.02,0
10880,5376,386,23976,11746,14384,13.277,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14384,18415,13.214,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,11.629,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,10.747,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29036,24.335,0.03,0.00,0.02,0.03,0
21888,19520,2368,48396,29036,39354,28.286,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.205,0.03,0.00,0.03,0.03,0
44288,21888,2255,98260,39354,58956,46.122,0.05,0.00,0.05,0.05,0
44288,39424,4863,98260,58956,93487,62.444,0.03,0.02,0.06,0.05,1
0,0,0,0,0,0,76.988,0.03,0.03,0.08,0.06,0
99712,44287,1014,221480,93487,132887,134.227,0.11,0.00,0.13,0.11,0
99712,88640,11072,221480,132887,210424,150.674,0.11,0.03,0.15,0.14,1
0,0,0,0,0,0,170.373,0.16,0.00,0.17,0.16,0
224448,99712,10926,498636,210424,299179,256.542,0.20,0.00,0.26,0.2,0
224448,199552,24895,498636,299179,473807,382.351,0.33,0.03,0.38,0.36,1
0,0,0,0,0,0,385.047,0.30,0.05,0.38,0.35,0
505088,224447,24863,1122260,473807,673355,559.772,0.50,0.02,0.56,0.52,0
505088,449024,56064,1122260,673355,1066284,784.832,0.69,0.08,0.78,0.7699999999999999,1
0,0,0,0,0,0,702.552,0.58,0.11,0.70,0.69,0
1098304,505088,55991,2440468,1066284,1464279,1142.165,1.12,0.02,1.14,1.1400000000000001,0
1098304,976320,121984,2440468,1464279,2318585,1689.284,1.36,0.28,1.69,1.6400000000000001,1
0,0,0,0,0,0,1692.625,1.48,0.16,1.69,1.64,0
1751040,1098304,27651,3891200,2318585,3294999,3196.642,3.11,0.00,3.20,3.11,0
0,0,0,0,0,0,0.153,0.00,0.00,0.00,0.0,0
1751040,1556480,960245,3891200,3294999,3891199,4238.730,4.05,0.09,4.24,4.14,0
1751040,1751039,1751028,3891200,3891199,3891199,4555.738,4.52,0.00,4.56,4.52,0
1751040,1751039,1751039,3891200,3891199,3891199,4336.696,4.33,0.00,4.34,4.33,0
1751040,1751039,1751035,3891200,3891199,3891199,5484.162,5.48,0.00,5.48,5.48,0
1751040,1751039,1751039,3891200,3891199,3891199,4403.852,4.31,0.02,4.40,4.329999999999999,0
1751040,1751039,1751039,3891200,3891199,3891199,4393.433,4.39,0.00,4.39,4.39,0
1751040,1751040,1751040,3891200,3891200,3891200,4348.319,4.33,0.00,4.35,4.33,0
1751040,1751040,1751038,3891200,3891200,3891199,5485.825,5.48,0.02,5.49,5.5,0
1751040,1751039,1751038,3891200,3891199,3891199,4420.227,4.38,0.00,4.42,4.38,0
