DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,2.027,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.283,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.276,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.511,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.161,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,2.683,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.921,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.873,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.318,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,3.339,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.418,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.999,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,10.706,0.02,0.00,0.01,0.02,0
5376,4800,575,11888,7132,9027,5.064,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11746,6.810,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.891,0.00,0.00,0.01,0.0,0
10880,5376,387,23976,11746,14384,13.492,0.00,0.02,0.01,0.02,0
10880,9728,1151,23976,14384,18415,12.345,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,11.502,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,12.665,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29036,26.686,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29036,41018,33.589,0.03,0.00,0.03,0.03,1
0,0,0,0,0,0,36.160,0.03,0.00,0.04,0.03,0
45568,21887,2191,101140,41018,60683,47.395,0.05,0.00,0.05,0.05,0
45568,40512,5056,101140,60683,96114,63.728,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,72.285,0.03,0.03,0.07,0.06,0
102592,45568,1077,227880,96114,136727,133.380,0.12,0.00,0.13,0.12,0
102592,91200,11391,227880,136727,216506,153.802,0.08,0.06,0.15,0.14,1
0,0,0,0,0,0,170.926,0.09,0.05,0.17,0.14,0
230848,102591,11371,512820,216506,307691,248.072,0.23,0.00,0.25,0.23,0
230848,205248,25599,512820,307691,487314,338.967,0.25,0.03,0.34,0.28,1
0,0,0,0,0,0,389.972,0.33,0.03,0.39,0.36,0
518976,230847,25508,1153260,487314,691955,540.442,0.55,0.00,0.54,0.55,0
518976,461312,57663,1153260,691955,1095578,794.729,0.75,0.03,0.79,0.78,1
0,0,0,0,0,0,847.540,0.72,0.06,0.85,0.78,0
645120,518975,129855,1433600,1095578,1433599,1314.296,1.28,0.00,1.32,1.28,0
645120,645120,616424,1433600,1433599,1433599,2116.499,2.09,0.00,2.12,2.09,0
645120,645119,645119,1433600,1433599,1433599,1624.856,1.62,0.00,1.62,1.62,0
645120,645119,645115,1433600,1433599,1433599,2143.810,2.09,0.00,2.14,2.09,0
645120,645120,645120,1433600,1433599,1433599,1676.186,1.62,0.00,1.68,1.62,0
645120,645120,645120,1433600,1433599,1433599,1634.265,1.62,0.00,1.63,1.62,0
645120,645120,645120,1433600,1433599,1433599,1636.030,1.61,0.02,1.64,1.6300000000000001,0
645120,645120,645118,1433600,1433599,1433599,2037.293,2.02,0.00,2.04,2.02,0
645120,645119,645119,1433600,1433599,1433599,1630.572,1.59,0.02,1.63,1.61,0
