DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.563,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.182,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,1.818,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.459,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.651,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,2.918,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.909,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.487,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.673,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,2.479,0.00,0.02,0.00,0.02,1
2688,2688,255,5768,4512,5755,3.563,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.151,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,8.603,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.115,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11746,6.186,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.320,0.00,0.00,0.01,0.0,0
10880,5376,411,23976,11746,14383,13.059,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18409,12.379,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18409,23930,12.506,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,10.922,0.00,0.00,0.01,0.0,0
21888,10879,1074,48396,23930,29036,25.437,0.03,0.00,0.02,0.03,0
21888,19520,2367,48396,29036,39331,28.475,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.024,0.03,0.00,0.04,0.03,0
44288,21887,2229,98260,39331,58955,48.176,0.05,0.00,0.05,0.05,0
44288,39424,4864,98260,58955,93491,62.041,0.03,0.02,0.06,0.05,1
0,0,0,0,0,0,69.634,0.05,0.02,0.07,0.07,0
99712,44288,1018,221480,93491,132887,127.905,0.12,0.00,0.13,0.12,0
99712,88640,11071,221480,132887,210429,147.600,0.14,0.00,0.15,0.14,1
0,0,0,0,0,0,170.146,0.14,0.02,0.17,0.16,0
224448,99711,10931,498636,210429,299179,241.231,0.23,0.00,0.24,0.23,0
224448,199552,24895,498636,299179,473810,336.415,0.27,0.06,0.34,0.33,1
0,0,0,0,0,0,380.524,0.30,0.05,0.38,0.35,0
505152,224447,24799,1122376,473810,673423,535.342,0.55,0.00,0.54,0.55,0
505152,449088,56064,1122376,673423,1066422,775.535,0.61,0.12,0.78,0.73,1
0,0,0,0,0,0,729.579,0.59,0.09,0.73,0.6799999999999999,0
1097216,505152,55950,2438100,1066422,1462859,1187.719,1.20,0.00,1.19,1.2,0
1097216,975360,121856,2438100,1462859,2316334,1781.733,1.50,0.27,1.78,1.77,1
0,0,0,0,0,0,1703.745,1.30,0.41,1.70,1.71,0
2468800,1097216,27642,5486120,2316334,3291671,3331.736,3.31,0.00,3.33,3.31,0
2468800,2194496,274303,5486120,3291671,5211835,3830.003,3.08,0.70,3.83,3.7800000000000002,1
0,0,0,0,0,0,3845.737,3.34,0.45,3.85,3.79,0
4362240,2468799,274229,9693888,5211835,7406379,6086.560,6.03,0.02,6.09,6.05,0
0,0,0,0,0,0,9231.290,7.11,1.98,9.23,9.09,0
4362240,3877568,1590026,9693888,7406379,9693888,16644.310,8.48,3.44,16.64,11.92,0
4362240,4362239,4362225,9693888,9693888,9693888,11637.252,11.59,0.02,11.64,11.61,0
4362240,4362239,3969024,9693888,9693888,9693887,15202.874,13.91,1.20,15.20,15.11,0
4362240,4362240,4362240,9693888,9693887,9693887,11748.607,11.64,0.02,11.75,11.66,0
4362240,4362240,4362235,9693888,9693887,9693887,15505.633,15.33,0.02,15.51,15.35,0
4362240,4362239,4362239,9693888,9693887,9693887,11868.163,11.77,0.00,11.87,11.77,0
4362240,4362239,4362239,9693888,9693887,9693887,11151.000,11.12,0.00,11.15,11.12,0
4362240,4362240,4362240,9693888,9693888,9693888,11316.025,11.31,0.00,11.32,11.31,0
4362240,4362240,4362238,9693888,9693888,9693887,14146.578,14.09,0.00,14.15,14.09,0
4362240,4362239,4362239,9693888,9693887,9693887,12674.975,12.25,0.00,12.67,12.25,0
