DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.620,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.124,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,1.918,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1374,1.405,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.164,0.00,0.00,0.00,0.0,0
1536,1151,34,3308,1374,1983,3.151,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.654,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.917,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.099,0.00,0.00,0.00,0.0,0
2688,2432,256,5768,3460,4512,2.924,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.439,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.370,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,9.225,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,6.434,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,7.063,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.207,0.00,0.00,0.01,0.0,0
10816,5376,446,23876,11746,14323,13.396,0.02,0.00,0.01,0.02,0
10816,9664,1151,23876,14323,18351,12.443,0.00,0.00,0.01,0.0,1
10816,10815,1151,23876,18351,23839,12.084,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.173,0.00,0.00,0.01,0.0,0
21760,10815,1048,48228,23839,28935,25.335,0.03,0.00,0.03,0.03,0
21760,19392,2367,48228,28935,39000,27.225,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.686,0.02,0.02,0.03,0.04,0
43776,21759,2367,97268,39000,58360,49.029,0.03,0.00,0.05,0.03,0
43776,38912,4863,97268,58360,90335,60.767,0.06,0.00,0.06,0.06,1
0,0,0,0,0,0,68.561,0.06,0.00,0.07,0.06,0
97088,43775,2956,215556,90335,129331,123.286,0.11,0.00,0.12,0.11,0
97088,86336,10751,215556,129331,204886,140.973,0.08,0.03,0.14,0.11,1
0,0,0,0,0,0,158.780,0.14,0.00,0.16,0.14,0
218432,97087,10734,485340,204886,291203,234.107,0.23,0.00,0.23,0.23,0
218432,194176,24255,485340,291203,461093,324.172,0.27,0.06,0.33,0.33,1
0,0,0,0,0,0,359.042,0.31,0.02,0.36,0.33,0
491584,218431,24162,1092216,461093,655327,515.640,0.50,0.00,0.51,0.5,0
491584,436992,54592,1092216,655327,1037702,735.519,0.61,0.11,0.74,0.72,1
0,0,0,0,0,0,696.801,0.58,0.12,0.70,0.7,0
1037952,426690,54497,2306440,1037702,1383863,1105.503,1.09,0.00,1.11,1.09,0
1037952,922624,115327,2306440,1383863,2191128,1538.187,1.31,0.20,1.54,1.51,1
0,0,0,0,0,0,1499.667,1.33,0.16,1.50,1.49,0
1505280,1037951,53808,3345088,2191128,3048267,3018.725,3.00,0.00,3.02,3.0,0
0,0,0,0,0,0,0.117,0.00,0.00,0.00,0.0,0
1505280,1338048,1041198,3345088,3048267,3345087,4252.352,3.92,0.11,4.25,4.03,0
1505280,1505279,1505271,3345088,3345087,3345087,4571.313,4.34,0.00,4.57,4.34,0
1505280,1505279,1505279,3345088,3345087,3345087,4430.237,4.09,0.00,4.43,4.09,0
1505280,1505279,1505275,3345088,3345087,3345087,4795.800,4.78,0.00,4.80,4.78,0
1505280,1505279,1505279,3345088,3345087,3345087,3955.304,3.80,0.00,3.96,3.8,0
1505280,1505279,1505279,3345088,3345087,3345087,3854.024,3.70,0.00,3.85,3.7,0
1505280,1505279,1505279,3345088,3345087,3345087,3800.714,3.77,0.00,3.80,3.77,0
1505280,1505279,1505278,3345088,3345087,3345087,4789.243,4.77,0.00,4.79,4.77,0
1505280,1505279,1505278,3345088,3345087,3345087,3830.788,3.78,0.00,3.83,3.78,0
