DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.411,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.221,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.256,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.458,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.212,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,2.995,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,2.093,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.791,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.095,0.00,0.00,0.00,0.0,0
2688,2431,255,5768,3460,4512,3.060,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4512,5755,3.240,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.433,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,10.091,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.616,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,6.069,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.360,0.00,0.00,0.01,0.0,0
10880,5376,386,23976,11746,14384,13.409,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14384,18415,12.113,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,11.340,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.179,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29036,25.365,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29036,39349,27.407,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,37.030,0.02,0.00,0.04,0.02,0
44288,21887,2250,98260,39349,58955,46.155,0.05,0.00,0.05,0.05,0
44288,39424,4863,98260,58955,93487,62.173,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,73.801,0.03,0.03,0.07,0.06,0
99712,44287,1013,221480,93487,132887,155.328,0.09,0.00,0.15,0.09,0
99712,88640,11071,221480,132887,210430,164.602,0.09,0.06,0.16,0.15,1
0,0,0,0,0,0,169.836,0.12,0.05,0.17,0.16999999999999998,0
224448,99711,10931,498636,210430,299179,244.153,0.23,0.00,0.24,0.23,0
224448,199552,24895,498636,299179,473811,347.570,0.27,0.06,0.35,0.33,1
0,0,0,0,0,0,393.815,0.30,0.09,0.39,0.39,0
505152,224447,24805,1122376,473811,673423,591.904,0.52,0.00,0.59,0.52,0
505152,449088,56064,1122376,673423,1066421,780.576,0.55,0.20,0.78,0.75,1
0,0,0,0,0,0,730.842,0.62,0.08,0.73,0.7,0
1095936,505152,56013,2435220,1066421,1461132,1151.080,1.14,0.00,1.15,1.14,0
1095936,974208,121728,2435220,1461132,2313583,1747.718,1.50,0.23,1.75,1.73,1
0,0,0,0,0,0,1704.314,1.41,0.27,1.70,1.68,0
2465920,1095936,27451,5479720,2313583,3287831,3330.247,3.23,0.02,3.33,3.25,0
2465920,2191936,273984,5479720,3287831,5205754,3847.682,3.23,0.55,3.85,3.7800000000000002,1
0,0,0,0,0,0,3790.636,3.16,0.59,3.79,3.75,0
4239360,2465920,273968,9420800,5205754,7397676,6195.794,6.09,0.02,6.20,6.109999999999999,0
0,0,0,0,0,0,7619.401,6.77,0.81,7.62,7.58,0
4239360,3768320,1745165,9420800,7397676,9420800,10020.027,9.95,0.06,10.02,10.01,0
4239360,4239359,4239345,9420800,9420800,9420800,10819.476,10.69,0.00,10.82,10.69,0
4239360,4239359,3846143,9420800,9420800,9420799,13017.868,12.78,0.02,13.02,12.799999999999999,0
4239360,4239359,4239359,9420800,9420799,9420799,10626.534,10.56,0.00,10.63,10.56,0
4239360,4239359,4239355,9420800,9420799,9420799,14355.373,13.92,0.00,14.36,13.92,0
4239360,4239359,4239359,9420800,9420799,9420799,10969.976,10.86,0.03,10.97,10.889999999999999,0
4239360,4239359,4239359,9420800,9420799,9420799,21674.939,12.34,6.33,21.67,18.67,0
4239360,4239359,4239359,9420800,9420799,9420799,13655.473,11.94,1.38,13.65,13.32,0
4239360,4239359,4239358,9420800,9420799,9420799,15745.916,15.45,0.14,15.75,15.59,0
4239360,4239359,4239358,9420800,9420799,9420799,12950.773,12.44,0.00,12.95,12.44,0
