DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.982,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.433,0.00,0.00,0.00,0.0,0
1152,1151,41,1600,439,959,2.633,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.780,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.397,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1984,3.988,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1984,2617,2.582,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.046,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,5.502,0.00,0.00,0.01,0.0,0
2688,2432,255,5768,3460,4509,3.203,0.02,0.00,0.00,0.02,1
2688,2687,256,5768,4509,5753,3.569,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.961,0.02,0.00,0.00,0.02,0
5376,2688,0,11884,5753,7129,10.579,0.00,0.00,0.01,0.0,0
5376,4800,575,11884,7129,9024,5.955,0.00,0.00,0.01,0.0,1
5376,5375,576,11884,9024,11744,7.277,0.02,0.00,0.01,0.02,1
0,0,0,0,0,0,7.424,0.00,0.00,0.01,0.0,0
10816,5376,448,23868,11744,14320,16.094,0.02,0.00,0.02,0.02,0
10816,9664,1151,23868,14320,18348,12.576,0.00,0.00,0.01,0.0,1
10816,10815,1151,23868,18348,23836,13.695,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,10.996,0.00,0.00,0.01,0.0,0
21760,10815,1053,48216,23836,28927,25.897,0.03,0.00,0.03,0.03,0
21760,19392,2367,48216,28927,38990,28.831,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,36.159,0.02,0.00,0.04,0.02,0
43840,21759,2327,97320,38990,58391,48.291,0.03,0.00,0.05,0.03,0
43840,38976,4863,97320,58391,92475,71.111,0.03,0.00,0.07,0.03,1
0,0,0,0,0,0,70.728,0.06,0.00,0.07,0.06,0
98752,43839,880,219276,92475,131563,138.924,0.12,0.00,0.14,0.12,0
98752,87808,10943,219276,131563,208402,168.185,0.08,0.03,0.17,0.11,1
0,0,0,0,0,0,180.294,0.11,0.03,0.18,0.14,0
222208,98751,10916,493680,208402,296208,245.545,0.20,0.00,0.24,0.2,0
222208,197568,24639,493680,296208,469109,344.985,0.28,0.03,0.35,0.31000000000000005,1
0,0,0,0,0,0,406.758,0.25,0.06,0.41,0.31,0
500096,222207,24547,1111236,469109,666739,544.984,0.50,0.00,0.55,0.5,0
500096,444544,55551,1111236,666739,1055681,779.829,0.70,0.06,0.78,0.76,1
0,0,0,0,0,0,737.618,0.61,0.11,0.74,0.72,0
1086976,500095,55455,2415376,1055681,1449223,1165.895,1.17,0.00,1.17,1.17,0
1086976,966208,120767,2415376,1449223,2294635,1803.048,1.33,0.33,1.80,1.6600000000000001,1
0,0,0,0,0,0,1797.224,1.42,0.27,1.80,1.69,0
2445696,1086975,26487,5434808,2294635,3260883,3390.354,3.36,0.00,3.39,3.36,0
2445696,2173952,271743,5434808,3260883,5163062,3887.390,3.25,0.56,3.89,3.81,1
0,0,0,0,0,0,4035.330,3.20,0.56,4.04,3.7600000000000002,0
4945920,2445695,271712,10990976,5163062,7337019,6520.730,6.09,0.00,6.52,6.09,0
0,0,0,0,0,0,14776.659,8.11,5.55,14.78,13.66,0
4945920,4396416,728043,10990976,7337019,10990976,102914.570,7.41,30.14,102.91,37.55,0
4945920,4945919,4945896,10990976,10990976,10990976,113804.409,10.31,35.44,113.80,45.75,0
4945920,4945919,4552703,10990976,10990976,10990976,154117.283,11.05,51.42,154.12,62.47,0
4945920,4945919,4932608,10990976,10990976,10990976,130524.596,9.97,41.11,130.53,51.08,0
4945920,4945919,4945919,10990976,10990976,10990976,123593.732,10.36,40.92,123.59,51.28,0
4945920,4945919,4945915,10990976,10990976,10990975,186270.188,12.22,54.83,186.27,67.05,0
4945920,4945919,4945919,10990976,10990975,10990975,124828.249,9.23,37.44,124.83,46.67,0
4945920,4945919,4945919,10990976,10990975,10990975,118706.676,10.12,38.23,118.71,48.349999999999994,0
4945920,4945919,4945919,10990976,10990975,10990975,123928.758,9.25,35.52,123.93,44.77,0
4945920,4945919,4945919,10990976,10990975,10990975,124276.195,9.91,39.42,124.28,49.33,0
4945920,4945920,4945918,10990976,10990975,10990975,183265.496,12.34,56.86,183.27,69.2,0
4945920,4945919,4945918,10990976,10990975,10990975,131687.586,9.89,36.41,131.69,46.3,0
