DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.831,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.200,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,960,1.893,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,960,1374,1.231,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.083,0.00,0.00,0.00,0.0,0
1536,1151,34,3308,1374,1983,2.629,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.742,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.554,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.749,0.00,0.00,0.00,0.0,0
2688,2432,256,5768,3460,4512,2.509,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.319,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.359,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,9.151,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.399,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11746,7.741,0.02,0.00,0.01,0.02,1
0,0,0,0,0,0,5.329,0.00,0.00,0.00,0.0,0
10816,5376,471,23876,11746,14324,13.408,0.02,0.00,0.01,0.02,0
10816,9664,1151,23876,14324,18345,12.526,0.00,0.00,0.01,0.0,1
10816,10815,1151,23876,18345,23832,11.446,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.149,0.00,0.00,0.01,0.0,0
21760,10815,1041,48228,23832,28936,25.727,0.03,0.00,0.03,0.03,0
21760,19392,2367,48228,28936,38974,27.310,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,34.189,0.03,0.00,0.03,0.03,0
43840,21759,2302,97340,38974,58403,45.339,0.03,0.00,0.05,0.03,0
43840,38976,4863,97340,58403,92489,62.092,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,79.764,0.05,0.00,0.08,0.05,0
98752,43839,872,219308,92489,131583,141.474,0.12,0.00,0.14,0.12,0
98752,87808,10943,219308,131583,208415,157.470,0.11,0.02,0.16,0.13,1
0,0,0,0,0,0,165.012,0.12,0.03,0.16,0.15,0
222272,98751,10897,493736,208415,296239,233.709,0.22,0.00,0.23,0.22,0
222272,197632,24639,493736,296239,469207,333.660,0.28,0.05,0.33,0.33,1
0,0,0,0,0,0,387.671,0.33,0.05,0.39,0.38,0
500288,222271,24458,1111648,469207,666988,535.330,0.53,0.00,0.54,0.53,0
500288,444736,55552,1111648,666988,1056145,763.007,0.56,0.16,0.76,0.7200000000000001,1
0,0,0,0,0,0,723.303,0.58,0.14,0.72,0.72,0
1084992,500288,55439,2410940,1056145,1446563,1134.540,1.09,0.00,1.13,1.09,0
1084992,964480,120511,2410940,1446563,2290503,1776.297,1.45,0.14,1.78,1.5899999999999999,1
0,0,0,0,0,0,1730.775,1.36,0.25,1.73,1.61,0
2304000,1084991,26153,5120000,2290503,3255103,3415.586,3.28,0.02,3.42,3.3,0
2304000,2048000,255999,5120000,3255103,5047073,3586.439,3.02,0.52,3.58,3.54,1
0,0,0,0,0,0,0.122,0.00,0.00,0.00,0.0,0
2304000,2303999,2231046,5120000,5047073,5119999,6284.980,6.19,0.02,6.29,6.21,0
2304000,2303999,2303999,5120000,5119999,5119999,5555.829,5.56,0.00,5.56,5.56,0
2304000,2303999,2172923,5120000,5119999,5119999,7145.540,7.14,0.00,7.15,7.14,0
2304000,2303999,2303999,5120000,5119999,5119999,5638.066,5.62,0.00,5.64,5.62,0
2304000,2303999,2303999,5120000,5119999,5119999,5634.119,5.61,0.00,5.63,5.61,0
2304000,2303999,2303999,5120000,5119999,5119999,5673.759,5.62,0.00,5.67,5.62,0
2304000,2303999,2303999,5120000,5119999,5119999,5658.805,5.66,0.00,5.66,5.66,0
2304000,2303999,2303998,5120000,5119999,5119999,7124.916,7.11,0.00,7.12,7.11,0
2304000,2303999,2303998,5120000,5119999,5119999,5848.509,5.73,0.00,5.85,5.73,0
