DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.971,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.107,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.381,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.742,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.685,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,3.844,0.00,0.02,0.00,0.02,0
1536,1407,127,3308,1983,2617,2.561,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.621,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.253,0.00,0.00,0.01,0.0,0
2688,2431,255,5768,3460,4512,4.358,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4512,5755,2.891,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,4.982,0.00,0.00,0.01,0.0,0
5376,2687,0,11888,5755,7132,10.372,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,6.318,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,8.680,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,8.914,0.00,0.00,0.01,0.0,0
10880,5376,387,23976,11746,14384,15.412,0.00,0.00,0.01,0.0,0
10880,9728,1151,23976,14384,18415,15.763,0.00,0.00,0.02,0.0,1
10880,10879,1151,23976,18415,23936,14.101,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,12.916,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29036,29.423,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29036,41006,34.946,0.03,0.00,0.04,0.03,1
0,0,0,0,0,0,38.132,0.02,0.02,0.04,0.04,0
45568,21887,2178,101140,41006,60683,49.501,0.02,0.00,0.05,0.02,0
45568,40512,5056,101140,60683,96114,65.262,0.05,0.00,0.07,0.05,1
0,0,0,0,0,0,75.517,0.08,0.00,0.08,0.08,0
102592,45568,1084,227880,96114,136727,143.119,0.12,0.02,0.14,0.13999999999999999,0
102592,91200,11391,227880,136727,216505,159.210,0.11,0.03,0.16,0.14,1
0,0,0,0,0,0,185.590,0.11,0.05,0.18,0.16,0
230848,102591,11376,512820,216505,307692,262.431,0.23,0.00,0.26,0.23,0
230848,205248,25599,512820,307692,487314,363.158,0.20,0.12,0.36,0.32,1
0,0,0,0,0,0,418.203,0.31,0.05,0.42,0.36,0
518976,230847,25508,1153260,487314,691956,582.263,0.58,0.00,0.58,0.58,0
518976,461312,57664,1153260,691956,1095572,823.400,0.75,0.06,0.82,0.81,1
0,0,0,0,0,0,784.360,0.59,0.14,0.78,0.73,0
1126976,518976,57543,2504296,1095572,1502575,1254.916,1.19,0.00,1.26,1.19,0
1126976,1001792,125184,2504296,1502575,2379154,1852.984,1.31,0.48,1.85,1.79,1
0,0,0,0,0,0,1833.667,1.45,0.34,1.83,1.79,0
2535872,1126976,30794,5635168,2379154,3381099,3621.071,3.55,0.03,3.62,3.5799999999999996,0
2535872,2254144,281728,5635168,3381099,5353480,4098.885,3.23,0.75,4.10,3.98,1
0,0,0,0,0,0,4209.480,3.30,0.59,4.21,3.8899999999999997,0
5130240,2535872,281672,11400576,5353480,7607651,6754.034,6.31,0.00,6.76,6.31,0
5130240,4155088,569984,11400576,7607651,11149035,12243.283,6.70,4.50,12.24,11.2,1
0,0,0,0,0,0,0.123,0.00,0.00,0.00,0.0,0
5130240,5130240,5115236,11400576,11149035,11149035,129769.824,11.45,43.41,129.77,54.86,0
5130240,5130239,5130239,11400576,11400575,11400575,141453.857,9.58,38.45,141.45,48.03,0
5130240,5130239,5130239,11400576,11400575,11007355,158914.844,12.81,50.02,158.92,62.830000000000005,0
5130240,5130239,5130239,11400576,11400576,11400576,122373.852,10.95,36.83,122.38,47.78,0
5130240,5130239,5130239,11400576,11400576,11400576,141646.807,9.42,43.98,141.65,53.4,0
5130240,5130239,5130239,11400576,11400576,11400576,141102.183,11.36,49.58,141.10,60.94,0
5130240,5130239,5130239,11400576,11400576,11400574,175226.062,11.30,57.98,175.23,69.28,0
5130240,5130240,5130240,11400576,11400575,11400575,127583.780,10.06,39.52,127.58,49.580000000000005,0
5130240,5130240,5130240,11400576,11400575,11400572,170410.329,11.52,51.36,170.41,62.879999999999995,0
