DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.813,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.122,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,1.824,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.512,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.075,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,2.918,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.893,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.365,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.505,0.02,0.00,0.00,0.02,0
2688,2431,256,5768,3460,4512,2.959,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,2.800,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.028,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,8.451,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,4.777,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11746,5.622,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.416,0.00,0.00,0.00,0.0,0
10880,5376,387,23976,11746,14383,12.961,0.02,0.00,0.01,0.02,0
10880,9728,1152,23976,14383,18415,14.405,0.00,0.00,0.01,0.0,1
10880,10880,1151,23976,18415,23936,11.399,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.230,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,24.176,0.03,0.00,0.02,0.03,0
21888,19520,2368,48396,29035,41011,30.568,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.123,0.02,0.02,0.03,0.04,0
45568,21888,2184,101140,41011,60683,47.800,0.05,0.00,0.05,0.05,0
45568,40512,5056,101140,60683,96114,63.363,0.05,0.02,0.06,0.07,1
0,0,0,0,0,0,71.617,0.06,0.00,0.07,0.06,0
102592,45568,1084,227880,96114,136727,131.153,0.12,0.00,0.13,0.12,0
102592,91200,11391,227880,136727,216508,150.924,0.11,0.03,0.15,0.14,1
0,0,0,0,0,0,170.904,0.12,0.03,0.17,0.15,0
230848,102591,11378,512820,216508,307691,251.782,0.23,0.00,0.25,0.23,0
230848,205248,25599,512820,307691,487314,349.791,0.27,0.05,0.35,0.32,1
0,0,0,0,0,0,390.180,0.36,0.03,0.39,0.39,0
518976,230847,25508,1153260,487314,691955,555.579,0.53,0.00,0.56,0.53,0
518976,461312,57664,1153260,691955,1095575,791.477,0.72,0.05,0.79,0.77,1
0,0,0,0,0,0,746.684,0.59,0.11,0.75,0.7,0
1124544,518976,57480,2498856,1095575,1499311,1192.854,1.19,0.00,1.19,1.19,0
1124544,999616,124928,2498856,1499311,2373971,1778.349,1.59,0.17,1.78,1.76,1
0,0,0,0,0,0,1730.158,1.41,0.33,1.73,1.74,0
2530368,1124544,30537,5622900,2373971,3373739,3421.506,3.39,0.02,3.42,3.41,0
2530368,2249280,281088,5622900,3373739,5341897,3987.873,3.45,0.50,3.99,3.95,1
0,0,0,0,0,0,3918.992,3.28,0.61,3.92,3.8899999999999997,0
3809280,2530368,280940,8465088,5341897,7591159,6428.892,6.31,0.00,6.43,6.31,0
0,0,0,0,0,0,0.114,0.00,0.00,0.00,0.0,0
3809280,3386048,2512090,8465088,7591159,8465087,9567.925,9.36,0.20,9.57,9.559999999999999,0
3809280,3294617,3253931,8465088,8465087,8465087,9754.533,9.69,0.00,9.75,9.69,0
3809280,3253931,3122854,8465088,8465087,8465088,11566.216,11.56,0.00,11.57,11.56,0
