DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.735,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.282,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.342,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.489,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.168,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,3.176,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,2.229,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.130,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.451,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,2.655,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.373,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.396,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,9.727,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.522,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,6.276,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.088,0.00,0.00,0.00,0.0,0
10880,5376,387,23976,11746,14383,12.830,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18415,13.331,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,12.569,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,10.942,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,24.017,0.03,0.00,0.02,0.03,0
21888,19520,2367,48396,29035,39356,28.446,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,34.996,0.03,0.00,0.04,0.03,0
44288,21887,2257,98260,39356,58955,45.500,0.05,0.00,0.05,0.05,0
44288,39424,4863,98260,58955,93487,61.205,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,69.082,0.06,0.00,0.07,0.06,0
99712,44287,1015,221480,93487,132887,124.981,0.12,0.00,0.12,0.12,0
99712,88640,11071,221480,132887,210425,147.469,0.08,0.06,0.15,0.14,1
0,0,0,0,0,0,164.578,0.14,0.03,0.16,0.17,0
224448,99711,10927,498636,210425,299179,243.661,0.22,0.00,0.24,0.22,0
224448,199552,24895,498636,299179,473807,330.987,0.27,0.05,0.33,0.32,1
0,0,0,0,0,0,373.651,0.27,0.08,0.37,0.35000000000000003,0
505152,224447,24795,1122376,473807,673423,526.057,0.52,0.00,0.53,0.52,0
505152,449088,56063,1122376,673423,1066419,763.633,0.64,0.08,0.76,0.72,1
0,0,0,0,0,0,715.406,0.55,0.16,0.72,0.7100000000000001,0
1095936,505151,56010,2435220,1066419,1461132,1247.889,1.11,0.00,1.25,1.11,0
1095936,974208,121728,2435220,1461132,2313580,1787.695,1.44,0.31,1.79,1.75,1
0,0,0,0,0,0,1684.910,1.41,0.25,1.68,1.66,0
2465920,1095936,27448,5479720,2313580,3287831,3302.388,3.28,0.00,3.30,3.28,0
2465920,2191936,273983,5479720,3287831,5205749,3831.982,3.23,0.59,3.83,3.82,1
0,0,0,0,0,0,3797.117,3.17,0.59,3.80,3.76,0
3747840,2465919,273966,8328576,5205749,7397676,6108.771,6.05,0.00,6.11,6.05,0
0,0,0,0,0,0,0.109,0.00,0.00,0.00,0.0,0
3747840,3331456,2400529,8328576,7397676,8328575,9322.644,9.08,0.20,9.32,9.28,0
3747840,3390451,3390443,8328576,8328575,8328575,9683.226,9.62,0.00,9.68,9.62,0
3747840,3390443,3259366,8328576,8328575,8328575,11463.005,11.39,0.00,11.46,11.39,0
