DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.501,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.052,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,960,1.873,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,960,1374,1.353,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.108,0.00,0.00,0.00,0.0,0
1536,1151,34,3308,1374,1983,2.986,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1983,2617,1.650,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.631,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.967,0.00,0.00,0.00,0.0,0
2688,2432,256,5768,3460,4512,2.433,0.00,0.00,0.00,0.0,1
2688,2688,256,5768,4512,5755,2.767,0.02,0.00,0.00,0.02,1
0,0,0,0,0,0,3.284,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,9.064,0.02,0.00,0.01,0.02,0
5376,4800,575,11888,7132,9027,4.828,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11746,6.492,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.592,0.00,0.00,0.01,0.0,0
10816,5376,447,23876,11746,14323,13.318,0.02,0.00,0.01,0.02,0
10816,9664,1152,23876,14323,18351,11.603,0.00,0.00,0.01,0.0,1
10816,10816,1151,23876,18351,23839,12.816,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.521,0.00,0.00,0.01,0.0,0
21760,10815,1048,48228,23839,28935,25.295,0.03,0.00,0.03,0.03,0
21760,19392,2367,48228,28935,39004,27.056,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,36.587,0.03,0.00,0.04,0.03,0
43840,21759,2333,97340,39004,58403,45.987,0.05,0.00,0.05,0.05,0
43840,38976,4863,97340,58403,92490,61.480,0.06,0.00,0.06,0.06,1
0,0,0,0,0,0,66.797,0.08,0.00,0.07,0.08,0
98688,43839,943,219196,92490,131515,130.892,0.12,0.00,0.13,0.12,0
98688,87744,10943,219196,131515,208286,141.948,0.12,0.00,0.14,0.12,1
0,0,0,0,0,0,162.898,0.12,0.03,0.16,0.15,0
222144,98687,10815,493548,208286,296128,232.634,0.23,0.00,0.23,0.23,0
222144,197504,24639,493548,296128,468963,340.938,0.25,0.06,0.34,0.31,1
0,0,0,0,0,0,369.096,0.30,0.08,0.37,0.38,0
499968,222143,24468,1111016,468963,666607,522.428,0.50,0.00,0.52,0.5,0
499968,444416,55551,1111016,666607,1055444,776.219,0.59,0.16,0.78,0.75,1
0,0,0,0,0,0,708.006,0.56,0.12,0.71,0.68,0
1084224,499967,55437,2409248,1055444,1445547,1115.204,1.11,0.00,1.12,1.11,0
1084224,963776,120447,2409248,1445547,2288842,1694.555,1.47,0.20,1.69,1.67,1
0,0,0,0,0,0,1879.178,1.33,0.53,1.88,1.86,0
2439552,1084223,26181,5421076,2288842,3252643,3168.067,3.14,0.02,3.17,3.16,0
2439552,2168512,271039,5421076,3252643,5150083,4891.591,3.28,1.58,4.89,4.859999999999999,1
0,0,0,0,0,0,5067.262,3.11,1.89,5.07,5.0,0
5253120,2439551,270924,11673600,5150083,7318679,5792.473,5.53,0.00,5.79,5.53,0
5253120,4423577,583679,11673600,7318679,11135339,17030.422,5.61,6.08,17.03,11.690000000000001,1
0,0,0,0,0,0,0.140,0.00,0.00,0.00,0.0,0
5253120,5253119,4694860,11673600,11135339,11673599,126458.421,11.09,45.50,126.46,56.59,0
5253120,5253119,5253119,11673600,11673599,11673599,127715.854,11.48,44.47,127.72,55.95,0
5253120,5253119,4859899,11673600,11673599,11673599,186685.225,13.38,68.62,186.69,82.0,0
5253120,5253119,5253119,11673600,11673599,11673599,142241.754,10.77,49.69,142.24,60.459999999999994,0
5253120,5253119,5253119,11673600,11673599,11673599,134964.986,11.22,52.39,134.97,63.61,0
5253120,5253119,5253119,11673600,11673599,11673599,133080.902,10.59,51.58,133.08,62.17,0
5253120,5253119,5253118,11673600,11673599,11673599,191322.885,12.77,65.80,191.32,78.57,0
5253120,5253119,5253119,11673600,11673599,11673599,139313.785,9.84,50.52,139.31,60.36,0
