DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,2.497,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.294,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,960,2.081,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,960,1374,1.383,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.523,0.00,0.00,0.00,0.0,0
1536,1152,34,3308,1374,1983,3.316,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1983,2617,1.953,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.031,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3459,4.771,0.00,0.00,0.00,0.0,0
2688,2432,256,5768,3459,4512,3.761,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5754,3.594,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.608,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5754,7132,9.306,0.00,0.00,0.01,0.0,0
5376,4800,576,11888,7132,9027,5.045,0.00,0.00,0.01,0.0,1
5376,5376,576,11888,9027,11746,6.539,0.02,0.00,0.01,0.02,1
0,0,0,0,0,0,7.179,0.00,0.00,0.01,0.0,0
10880,5376,386,23976,11746,14383,15.583,0.02,0.00,0.02,0.02,0
10880,9728,1151,23976,14383,18415,13.362,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,12.130,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.314,0.00,0.00,0.01,0.0,0
21888,10879,1079,48396,23936,29035,24.113,0.03,0.00,0.02,0.03,0
21888,19520,2367,48396,29035,39350,28.471,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,34.780,0.03,0.00,0.03,0.03,0
44288,21887,2250,98260,39350,58955,47.049,0.05,0.00,0.05,0.05,0
44288,39424,4863,98260,58955,93487,61.131,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,69.770,0.08,0.00,0.07,0.08,0
99712,44287,1013,221480,93487,132887,127.906,0.12,0.00,0.13,0.12,0
99712,88640,11071,221480,132887,210423,143.512,0.11,0.02,0.14,0.13,1
0,0,0,0,0,0,163.703,0.11,0.02,0.16,0.13,0
224448,99711,10927,498636,210423,299179,236.986,0.22,0.02,0.24,0.24,0
224448,199552,24895,498636,299179,473805,331.193,0.23,0.09,0.33,0.32,1
0,0,0,0,0,0,383.180,0.30,0.06,0.38,0.36,0
505152,224447,24799,1122376,473805,673423,526.408,0.53,0.00,0.53,0.53,0
505152,449088,56064,1122376,673423,1066421,766.741,0.64,0.09,0.77,0.73,1
0,0,0,0,0,0,721.598,0.59,0.11,0.72,0.7,0
1095936,505152,56011,2435220,1066421,1461132,1135.400,1.11,0.00,1.14,1.11,0
1095936,974208,121727,2435220,1461132,2313578,1709.289,1.33,0.36,1.71,1.69,1
0,0,0,0,0,0,1669.568,1.34,0.31,1.67,1.6500000000000001,0
2465920,1095935,27446,5479720,2313578,3287832,3202.632,3.19,0.02,3.20,3.21,0
2465920,2191936,273983,5479720,3287832,5205754,3742.861,3.25,0.45,3.74,3.7,1
0,0,0,0,0,0,3589.308,3.02,0.52,3.59,3.54,0
5191680,2465919,273984,11537088,5205754,7397660,5779.958,5.58,0.00,5.78,5.58,0
5191680,4377667,576831,11537088,7397660,11142187,22600.008,5.33,5.67,22.60,11.0,1
0,0,0,0,0,0,0.470,0.00,0.00,0.00,0.0,0
5191680,5191679,4912867,11537088,11142187,11142187,116866.619,12.52,48.83,116.87,61.349999999999994,0
5191680,5191680,5191680,11537088,11537087,11537087,134373.290,10.02,49.50,134.37,59.519999999999996,0
5191680,5191680,5191680,11537088,11537087,11406011,168547.962,12.23,59.03,168.55,71.26,0
5191680,5191680,5191680,11537088,11537087,11537087,115881.410,10.80,35.45,115.88,46.25,0
5191680,5191680,5191680,11537088,11537087,11537087,126749.546,10.75,48.30,126.75,59.05,0
5191680,5191680,5191680,11537088,11537088,11537088,130499.188,11.72,46.33,130.50,58.05,0
5191680,5191680,5191680,11537088,11537088,11537086,164664.381,12.17,58.41,164.67,70.58,0
5191680,5191680,5191680,11537088,11537087,11537087,122428.471,9.67,45.94,122.43,55.61,0
5191680,5191680,5191680,11537088,11537087,11537084,166271.062,11.41,53.73,166.27,65.14,0
