DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,2.856,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.405,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.026,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,2.052,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.573,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,4.466,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,2.531,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.469,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.682,0.02,0.00,0.01,0.02,0
2688,2431,255,5768,3460,4512,3.176,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4512,5755,3.736,0.02,0.00,0.00,0.02,1
0,0,0,0,0,0,2.987,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,9.252,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,6.100,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,5.928,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.318,0.02,0.00,0.01,0.02,0
10880,5376,402,23976,11746,14383,14.592,0.00,0.00,0.01,0.0,0
10880,9728,1152,23976,14383,18403,13.581,0.00,0.00,0.01,0.0,1
10880,10880,1151,23976,18403,23923,11.839,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.457,0.00,0.00,0.01,0.0,0
21888,10879,1067,48396,23923,29036,24.774,0.03,0.00,0.02,0.03,0
21888,19520,2367,48396,29036,39334,28.515,0.00,0.02,0.03,0.02,1
0,0,0,0,0,0,35.402,0.00,0.02,0.04,0.02,0
44288,21887,2236,98260,39334,58956,49.379,0.05,0.00,0.05,0.05,0
44288,39424,4864,98260,58956,93488,63.434,0.05,0.02,0.06,0.07,1
0,0,0,0,0,0,72.183,0.08,0.00,0.07,0.08,0
61440,44288,1017,136576,93488,132888,130.168,0.11,0.00,0.13,0.11,0
0,0,0,0,0,0,0.103,0.00,0.00,0.00,0.0,0
61440,54656,50943,136576,132888,136576,158.560,0.14,0.00,0.16,0.14,0
61440,61439,61437,136576,136576,136576,148.731,0.16,0.00,0.15,0.16,0
61440,61439,61439,136576,136576,136576,147.741,0.12,0.00,0.15,0.12,0
61440,61439,57339,136576,136576,136575,198.479,0.20,0.00,0.20,0.2,0
61440,61439,61439,136576,136575,136575,162.119,0.16,0.00,0.16,0.16,0
61440,61439,61439,136576,136575,136575,152.638,0.16,0.00,0.15,0.16,0
61440,61439,61439,136576,136575,136575,154.921,0.16,0.00,0.15,0.16,0
61440,61439,61438,136576,136575,136575,189.359,0.17,0.00,0.19,0.17,0
61440,61439,61439,136576,136575,136575,150.564,0.14,0.00,0.15,0.14,0
