DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,440,1.572,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.102,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,440,959,1.844,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.332,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.272,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,3.440,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2617,1.652,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.449,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,3.835,0.00,0.00,0.00,0.0,0
2688,2431,255,5768,3460,4512,2.490,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4512,5755,2.581,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.818,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,8.434,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.359,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11747,6.015,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.279,0.02,0.00,0.01,0.02,0
10880,5376,387,23976,11747,14383,12.967,0.02,0.00,0.01,0.02,0
10880,9728,1152,23976,14383,18415,13.422,0.00,0.00,0.01,0.0,1
10880,10880,1151,23976,18415,23936,11.864,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.766,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,24.241,0.05,0.00,0.02,0.05,0
21888,19520,2367,48396,29035,39350,28.256,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,34.866,0.03,0.00,0.04,0.03,0
44288,21887,2251,98260,39350,58955,46.750,0.05,0.00,0.05,0.05,0
44288,39424,4863,98260,58955,93487,59.809,0.05,0.02,0.06,0.07,1
0,0,0,0,0,0,67.407,0.05,0.02,0.07,0.07,0
92160,44287,889,204800,93487,133011,130.238,0.14,0.00,0.13,0.14,0
92160,81920,10239,204800,133011,204662,136.085,0.12,0.00,0.14,0.12,1
0,0,0,0,0,0,0.113,0.00,0.00,0.00,0.0,0
92160,92159,91991,204800,204662,204800,248.056,0.23,0.00,0.25,0.23,0
92160,92159,92159,204800,204800,204800,228.806,0.22,0.00,0.23,0.22,0
92160,92159,92159,204800,204800,204800,222.808,0.22,0.00,0.22,0.22,0
92160,92159,88059,204800,204800,204799,289.275,0.28,0.00,0.29,0.28,0
92160,92159,92157,204800,204799,204799,231.363,0.23,0.00,0.23,0.23,0
92160,92159,92159,204800,204799,204799,230.150,0.22,0.00,0.23,0.22,0
92160,92159,92159,204800,204799,204799,230.201,0.22,0.00,0.23,0.22,0
92160,92159,92159,204800,204799,204799,238.681,0.25,0.00,0.24,0.25,0
92160,92159,92159,204800,204800,204800,234.260,0.22,0.00,0.23,0.22,0
92160,92159,92158,204800,204800,204799,307.183,0.30,0.00,0.31,0.3,0
92160,92159,92159,204800,204799,204799,236.028,0.20,0.00,0.24,0.2,0
