DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,440,1.547,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.480,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,440,959,2.704,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.326,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.198,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,2.853,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1983,2617,1.823,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.096,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,5.088,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,3.144,0.00,0.00,0.00,0.0,1
2688,2688,256,5768,4512,5755,4.388,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,4.933,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,10.589,0.02,0.00,0.01,0.02,0
5376,4800,575,11888,7132,9027,5.450,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11747,6.720,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.911,0.00,0.00,0.01,0.0,0
10880,5376,387,23976,11747,14383,15.441,0.02,0.00,0.02,0.02,0
10880,9728,1151,23976,14383,18415,13.854,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,13.059,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,12.321,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,24.683,0.03,0.00,0.03,0.03,0
21888,19520,2368,48396,29035,41025,30.622,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,37.885,0.00,0.00,0.04,0.0,0
45568,21888,2198,101140,41025,60683,49.903,0.05,0.02,0.05,0.07,0
45568,40512,5055,101140,60683,96114,63.754,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,85.439,0.05,0.02,0.09,0.07,0
102592,45567,1080,227880,96114,136727,144.646,0.14,0.00,0.14,0.14,0
102592,91200,11391,227880,136727,216507,181.864,0.16,0.02,0.18,0.18,1
0,0,0,0,0,0,173.479,0.12,0.03,0.17,0.15,0
230848,102591,11374,512820,216507,307691,248.041,0.23,0.00,0.25,0.23,0
230848,205248,25599,512820,307691,487315,357.799,0.33,0.03,0.36,0.36,1
0,0,0,0,0,0,390.139,0.34,0.03,0.39,0.37,0
518976,230847,25508,1153260,487315,691955,551.192,0.56,0.00,0.55,0.56,0
518976,461312,57663,1153260,691955,1095577,799.939,0.72,0.08,0.80,0.7999999999999999,1
0,0,0,0,0,0,738.147,0.50,0.22,0.74,0.72,0
1126976,518975,57551,2504296,1095577,1502575,1175.813,1.16,0.00,1.18,1.16,0
1126976,1001792,125184,2504296,1502575,2379153,1799.213,1.53,0.27,1.80,1.8,1
0,0,0,0,0,0,1756.059,1.36,0.36,1.75,1.7200000000000002,0
2242560,1126976,30792,4983488,2379153,3381099,3465.087,3.41,0.00,3.47,3.41,0
0,0,0,0,0,0,3722.308,3.38,0.33,3.72,3.71,0
2242560,1993408,390984,4983488,3381099,4983487,4767.965,4.69,0.00,4.76,4.69,0
2242560,2242559,2242539,4983488,4983487,4983487,5809.276,5.80,0.00,5.81,5.8,0
2242560,2242559,2242559,4983488,4983487,4983487,5410.250,5.39,0.00,5.41,5.39,0
2242560,2242559,2111483,4983488,4983487,4983487,7003.187,6.95,0.00,7.00,6.95,0
2242560,2242559,2242559,4983488,4983487,4983487,5524.787,5.50,0.00,5.52,5.5,0
2242560,2242559,2242559,4983488,4983487,4983487,5716.522,5.69,0.02,5.72,5.71,0
2242560,2242559,2242559,4983488,4983487,4983487,5553.844,5.55,0.00,5.55,5.55,0
2242560,2242559,2242558,4983488,4983487,4983487,6984.927,6.97,0.02,6.98,6.989999999999999,0
2242560,2242559,2242559,4983488,4983487,4983487,5620.073,5.53,0.00,5.62,5.53,0
