DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,440,1.572,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.289,0.00,0.00,0.00,0.0,0
1152,1151,41,1600,440,960,1.950,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,960,1375,1.451,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.239,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,3.099,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2618,1.713,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.732,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2618,3460,4.134,0.00,0.00,0.00,0.0,0
2688,2431,255,5768,3460,4513,2.658,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4513,5756,2.768,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.870,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5756,7131,8.679,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7131,9026,5.497,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9026,11746,6.287,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.267,0.00,0.00,0.00,0.0,0
10880,5376,386,23976,11746,14384,13.098,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14384,18415,12.989,0.00,0.00,0.01,0.0,1
10880,10879,1152,23976,18415,23936,15.164,0.02,0.00,0.01,0.02,1
0,0,0,0,0,0,11.134,0.00,0.00,0.01,0.0,0
21888,10880,1079,48396,23936,29035,24.277,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29035,39358,28.220,0.00,0.02,0.03,0.02,1
0,0,0,0,0,0,35.424,0.03,0.00,0.04,0.03,0
44288,21887,2259,98260,39358,58955,46.715,0.03,0.00,0.05,0.03,0
44288,39424,4863,98260,58955,93487,62.120,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,67.702,0.05,0.02,0.07,0.07,0
99840,44287,891,221688,93487,133012,129.644,0.11,0.00,0.13,0.11,0
99840,88768,11072,221688,133012,210681,142.969,0.09,0.03,0.14,0.12,1
0,0,0,0,0,0,162.015,0.14,0.02,0.16,0.16,0
224704,99840,10907,499300,210681,299579,237.159,0.23,0.00,0.24,0.23,0
224704,199744,24959,499300,299579,474335,328.193,0.27,0.05,0.33,0.32,1
0,0,0,0,0,0,0.115,0.00,0.00,0.00,0.0,0
245760,224703,199706,546176,474335,499299,608.820,0.58,0.02,0.61,0.6,0
245760,245759,229372,546176,546175,546175,649.179,0.58,0.00,0.65,0.58,0
245760,245759,233471,546176,546175,546175,770.839,0.69,0.00,0.77,0.69,0
245760,245759,245759,546176,546175,546175,610.010,0.58,0.00,0.61,0.58,0
245760,245759,245755,546176,546175,546175,819.572,0.81,0.00,0.82,0.81,0
245760,245759,245759,546176,546175,546175,631.219,0.58,0.00,0.63,0.58,0
245760,245759,245759,546176,546175,546175,675.567,0.67,0.00,0.67,0.67,0
245760,245759,245759,546176,546175,546175,648.092,0.62,0.00,0.65,0.62,0
245760,245759,245758,546176,546175,546175,766.839,0.73,0.00,0.77,0.73,0
245760,245759,245759,546176,546175,546175,616.034,0.53,0.00,0.62,0.53,0
