DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,3.167,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.457,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,4.242,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,3.236,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.051,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,3.907,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,2.723,0.00,0.02,0.00,0.02,1
0,0,0,0,0,0,2.611,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.622,0.00,0.00,0.01,0.0,0
2688,2431,256,5768,3460,4512,4.087,0.00,0.00,0.00,0.0,1
2688,2688,256,5768,4512,5755,4.142,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,4.846,0.00,0.00,0.01,0.0,0
5376,2688,0,11888,5755,7132,11.254,0.02,0.00,0.01,0.02,0
5376,4800,575,11888,7132,9027,6.397,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,7.707,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.864,0.00,0.00,0.01,0.0,0
10880,5376,411,23976,11746,14383,16.912,0.02,0.00,0.02,0.02,0
10880,9728,1152,23976,14383,18409,14.117,0.00,0.00,0.01,0.0,1
10880,10880,1151,23976,18409,23929,13.734,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.076,0.00,0.00,0.01,0.0,0
21888,10879,1073,48396,23929,29035,24.772,0.03,0.00,0.02,0.03,0
21888,19520,2367,48396,29035,39332,28.684,0.03,0.00,0.03,0.03,1
0,0,0,0,0,0,35.738,0.03,0.00,0.04,0.03,0
44288,21887,2237,98260,39332,58955,46.378,0.06,0.00,0.05,0.06,0
44288,39424,4863,98260,58955,93491,67.101,0.05,0.02,0.07,0.07,1
0,0,0,0,0,0,75.158,0.06,0.00,0.08,0.06,0
99712,44287,1017,221480,93491,132887,128.833,0.12,0.00,0.13,0.12,0
99712,88640,11071,221480,132887,210429,153.819,0.09,0.05,0.15,0.14,1
0,0,0,0,0,0,173.654,0.12,0.03,0.17,0.15,0
224448,99711,10931,498636,210429,299179,246.124,0.25,0.00,0.25,0.25,0
224448,199552,24895,498636,299179,473810,341.980,0.33,0.02,0.34,0.35000000000000003,1
0,0,0,0,0,0,406.909,0.28,0.11,0.41,0.39,0
505152,224447,24798,1122376,473810,673423,558.184,0.52,0.00,0.56,0.52,0
505152,449088,56063,1122376,673423,1066422,880.393,0.67,0.09,0.88,0.76,1
0,0,0,0,0,0,857.955,0.61,0.12,0.86,0.73,0
1094784,505151,55885,2432660,1066422,1459595,1219.200,1.12,0.03,1.22,1.1500000000000001,0
1094784,973184,121600,2432660,1459595,2311150,1841.089,1.45,0.28,1.84,1.73,1
0,0,0,0,0,0,1697.687,1.39,0.28,1.70,1.67,0
2463296,1094784,27385,5473856,2311150,3284311,3354.297,3.27,0.06,3.35,3.33,0
2463296,2189632,273663,5473856,3284311,5200251,3810.335,3.20,0.58,3.81,3.7800000000000002,1
0,0,0,0,0,0,3941.491,3.27,0.66,3.94,3.93,0
4853760,2463295,273625,10786176,5200251,7389891,6128.286,6.08,0.05,6.13,6.13,0
0,0,0,0,0,0,36267.658,6.95,20.11,36.27,27.06,0
4853760,4314496,918180,10786176,7389891,10786175,97749.493,8.00,35.95,97.75,43.95,0
4853760,4853759,4853736,10786176,10786175,10786175,101177.078,10.48,29.25,101.18,39.730000000000004,0
4853760,4853759,4460543,10786176,10786175,10786175,90894.219,13.36,37.58,90.89,50.94,0
4853760,4853759,4853759,10786176,10786175,10786175,90819.373,11.47,41.50,90.82,52.97,0
4853760,4853759,4853755,10786176,10786175,10786175,134663.371,12.84,46.86,134.66,59.7,0
4853760,4853759,4853759,10786176,10786175,10786175,103545.644,10.14,27.84,103.55,37.980000000000004,0
4853760,4853759,4853759,10786176,10786175,10786175,97780.028,10.55,38.17,97.78,48.72,0
4853760,4853759,4853759,10786176,10786175,10786175,96812.971,10.16,38.31,96.81,48.47,0
4853760,4853759,4853759,10786176,10786175,10786175,99151.749,11.16,38.05,99.15,49.209999999999994,0
4853760,4853759,4853759,10786176,10786176,10786176,102585.062,10.53,34.98,102.59,45.51,0
4853760,4853759,4853758,10786176,10786176,10786176,154512.859,12.44,56.61,154.51,69.05,0
4853760,4853759,4853758,10786176,10786176,10786176,83084.482,9.55,24.70,83.09,34.25,0
