DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.917,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.117,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,960,2.020,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,960,1374,1.475,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.109,0.00,0.00,0.00,0.0,0
1536,1151,34,3308,1374,1983,2.722,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1983,2617,2.076,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.975,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.855,0.00,0.00,0.01,0.0,0
2688,2432,256,5768,3460,4512,3.654,0.00,0.00,0.00,0.0,1
2688,2688,256,5768,4512,5755,3.110,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.622,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,10.670,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.037,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,6.461,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.284,0.00,0.00,0.01,0.0,0
10816,5376,447,23876,11746,14323,14.998,0.02,0.00,0.02,0.02,0
10816,9664,1152,23876,14323,18351,12.188,0.00,0.00,0.01,0.0,1
10816,10816,1151,23876,18351,23839,13.088,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.257,0.00,0.00,0.01,0.0,0
21760,10815,1048,48228,23839,28935,25.532,0.03,0.00,0.03,0.03,0
21760,19392,2367,48228,28935,38998,27.864,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.094,0.03,0.00,0.04,0.03,0
43840,21759,2328,97340,38998,58403,46.655,0.03,0.00,0.05,0.03,0
43840,38976,4863,97340,58403,92490,66.947,0.05,0.00,0.07,0.05,1
0,0,0,0,0,0,69.568,0.05,0.00,0.07,0.05,0
98688,43839,940,219196,92490,131515,140.505,0.12,0.00,0.14,0.12,0
98688,87744,10943,219196,131515,208285,143.619,0.11,0.02,0.14,0.13,1
0,0,0,0,0,0,165.397,0.16,0.00,0.16,0.16,0
222144,98687,10813,493548,208285,296128,278.256,0.20,0.00,0.28,0.2,0
222144,197504,24639,493548,296128,468962,357.572,0.25,0.03,0.36,0.28,1
0,0,0,0,0,0,385.630,0.30,0.08,0.39,0.38,0
499968,222143,24466,1111016,468962,666607,546.194,0.55,0.00,0.55,0.55,0
499968,444416,55551,1111016,666607,1055444,809.787,0.64,0.14,0.81,0.78,1
0,0,0,0,0,0,725.437,0.50,0.17,0.72,0.67,0
1086656,499967,55503,2414688,1055444,1448812,1128.713,1.12,0.00,1.13,1.12,0
1086656,965952,120703,2414688,1448812,2294031,1738.688,1.48,0.25,1.74,1.73,1
0,0,0,0,0,0,1656.482,1.36,0.30,1.66,1.6600000000000001,0
2445120,1086655,26443,5433340,2294031,3260003,3268.777,3.25,0.02,3.27,3.27,0
2445120,2173504,271615,5433340,3260003,5161862,3803.413,3.33,0.48,3.81,3.81,1
0,0,0,0,0,0,0.168,0.00,0.00,0.00,0.0,0
2445120,2445119,2173615,6485376,5161862,5433339,6582.405,6.45,0.09,6.58,6.54,0
2445120,2445120,2445120,6485376,6485375,6485375,7158.226,7.06,0.00,7.16,7.06,0
2445120,2445120,2375191,6485376,6485375,6424228,8820.900,8.80,0.00,8.82,8.8,0
2445120,2445120,2445120,6485376,6485375,6485375,6852.702,6.83,0.00,6.85,6.83,0
2445120,2445120,2445120,6485376,6485375,6485375,6881.669,6.89,0.00,6.88,6.89,0
2445120,2445120,2445120,6485376,6485375,6485375,6831.458,6.80,0.00,6.83,6.8,0
2445120,2445120,2445120,6485376,6485375,6485374,8278.740,8.20,0.00,8.28,8.2,0
2445120,2445120,2445120,6485376,6485375,6485372,8423.706,8.30,0.00,8.42,8.3,0
