DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.618,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.108,0.00,0.00,0.00,0.0,0
1152,1151,41,1600,439,960,1.760,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,960,1375,1.640,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.336,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1984,3.659,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1984,2617,1.601,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.017,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,4.664,0.00,0.00,0.01,0.0,0
2688,2432,255,5768,3460,4509,2.847,0.00,0.00,0.00,0.0,1
2688,2687,256,5768,4509,5753,3.241,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.096,0.00,0.00,0.00,0.0,0
5376,2688,0,11884,5753,7129,8.820,0.00,0.00,0.01,0.0,0
5376,4800,575,11884,7129,9024,5.765,0.00,0.00,0.01,0.0,1
5376,5375,576,11884,9024,11744,7.143,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.948,0.00,0.00,0.01,0.0,0
10816,5376,459,23868,11744,14319,14.916,0.02,0.00,0.02,0.02,0
10816,9664,1152,23868,14319,18334,12.729,0.00,0.00,0.01,0.0,1
10816,10816,1151,23868,18334,23821,11.279,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,10.886,0.00,0.00,0.01,0.0,0
21760,10815,1040,48216,23821,28928,24.479,0.03,0.00,0.02,0.03,0
21760,19392,2367,48216,28928,37305,26.759,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.875,0.02,0.02,0.04,0.04,0
42688,21759,2179,94760,37305,56855,45.721,0.05,0.00,0.05,0.05,0
42688,34199,4736,94760,56855,85784,62.926,0.03,0.00,0.06,0.03,1
0,0,0,0,0,0,68.662,0.05,0.02,0.07,0.07,0
89920,42688,4735,199784,85784,119868,122.517,0.11,0.00,0.12,0.11,0
89920,79936,9983,199784,119868,185698,128.577,0.09,0.02,0.13,0.11,1
0,0,0,0,0,0,163.218,0.14,0.03,0.16,0.17,0
199296,89919,9943,442736,185698,265639,219.695,0.22,0.00,0.22,0.22,0
199296,177216,22079,442736,265639,420750,299.233,0.23,0.05,0.30,0.28,1
0,0,0,0,0,0,324.258,0.23,0.08,0.32,0.31,0
448512,199295,22077,996568,420750,597939,473.544,0.47,0.00,0.47,0.47,0
448512,398720,49791,996568,597939,946761,668.803,0.56,0.09,0.67,0.65,1
0,0,0,0,0,0,787.875,0.62,0.09,0.79,0.71,0
994304,448511,49614,2209428,946761,1325655,1072.594,1.08,0.00,1.07,1.08,0
994304,883840,110464,2209428,1325655,2099002,1455.287,1.19,0.25,1.46,1.44,1
0,0,0,0,0,0,1422.626,1.14,0.25,1.42,1.39,0
2058240,994304,52934,4573888,2099002,2917463,2900.867,2.91,0.00,2.90,2.91,0
2058240,1829568,228672,4573888,2917463,4518327,3090.651,2.61,0.47,3.09,3.08,1
0,0,0,0,0,0,0.154,0.00,0.00,0.00,0.0,0
2058240,2058240,2002653,4573888,4518327,4573887,5375.841,5.31,0.03,5.38,5.34,0
2058240,2058239,2058239,4573888,4573887,4573887,4931.012,4.91,0.00,4.93,4.91,0
2058240,2058239,1927163,4573888,4573887,4573887,6344.069,6.34,0.00,6.34,6.34,0
2058240,2058239,2058239,4573888,4573887,4573887,5028.602,5.00,0.00,5.03,5.0,0
2058240,2058239,2058239,4573888,4573887,4573887,5042.599,5.05,0.00,5.04,5.05,0
2058240,2058240,2058240,4573888,4573887,4573887,5026.446,5.00,0.00,5.03,5.0,0
2058240,2058240,2058238,4573888,4573887,4573887,6327.499,6.33,0.00,6.33,6.33,0
2058240,2058239,2058236,4573888,4573887,4573887,6497.434,6.36,0.00,6.50,6.36,0
