DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,440,2.113,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.399,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,440,959,2.285,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.743,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.389,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,3.634,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1983,2617,2.204,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.775,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.417,0.00,0.00,0.01,0.0,0
2688,2431,256,5768,3460,4512,3.692,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.125,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,5.325,0.00,0.00,0.01,0.0,0
5376,2687,0,11888,5755,7132,10.369,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,7.056,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11747,7.443,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,7.101,0.00,0.00,0.01,0.0,0
10880,5376,387,23976,11747,14383,15.864,0.02,0.00,0.02,0.02,0
10880,9728,1151,23976,14383,18415,13.795,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,14.113,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,12.175,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,26.201,0.03,0.00,0.03,0.03,0
21888,19520,2368,48396,29035,39351,28.284,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,34.856,0.03,0.00,0.04,0.03,0
44288,21888,2252,98260,39351,58955,47.677,0.05,0.00,0.05,0.05,0
44288,39424,4863,98260,58955,93487,65.195,0.08,0.00,0.07,0.08,1
0,0,0,0,0,0,70.741,0.06,0.00,0.07,0.06,0
99840,44287,889,221688,93487,133011,129.372,0.12,0.00,0.13,0.12,0
99840,88768,11071,221688,133011,210681,151.811,0.14,0.00,0.15,0.14,1
0,0,0,0,0,0,174.665,0.12,0.05,0.18,0.16999999999999998,0
224704,99839,10912,499300,210681,299580,246.825,0.23,0.00,0.25,0.23,0
224704,199744,24959,499300,299580,474339,339.025,0.30,0.03,0.34,0.32999999999999996,1
0,0,0,0,0,0,384.883,0.27,0.08,0.38,0.35000000000000003,0
505728,224703,24801,1123688,474339,674212,537.645,0.52,0.00,0.54,0.52,0
505728,449600,56128,1123688,674212,1067657,778.076,0.56,0.22,0.78,0.78,1
0,0,0,0,0,0,736.783,0.61,0.09,0.74,0.7,0
1099776,505728,56002,2443808,1067657,1466284,1133.542,1.16,0.00,1.13,1.16,0
1099776,977600,122176,2443808,1466284,2321679,1738.550,1.44,0.27,1.74,1.71,1
0,0,0,0,0,0,1695.304,1.34,0.33,1.69,1.6700000000000002,0
2474496,1099776,27919,5498836,2321679,3299299,3316.480,3.30,0.02,3.32,3.32,0
2474496,2199552,274943,5498836,3299299,5223875,3862.243,3.23,0.62,3.86,3.85,1
0,0,0,0,0,0,3826.729,3.08,0.73,3.83,3.81,0
4884480,2474495,274828,10854400,5223875,7423512,6089.484,5.94,0.00,6.09,5.94,0
0,0,0,0,0,0,14538.248,8.06,5.91,14.54,13.97,0
4884480,4307253,864619,10854400,7423512,10854399,64049.779,7.73,19.97,64.05,27.7,0
4884480,4884479,4884455,10854400,10854399,10854399,89621.529,11.84,36.75,89.62,48.59,0
4884480,4884479,4491263,10854400,10854399,10854399,98839.266,14.36,42.92,98.84,57.28,0
4884480,4884479,4871168,10854400,10854399,10854399,82054.396,9.44,31.19,82.06,40.63,0
4884480,4884479,4884479,10854400,10854399,10854399,85282.185,11.05,29.69,85.28,40.74,0
4884480,4884479,4884475,10854400,10854399,10854399,151630.362,12.97,60.95,151.63,73.92,0
4884480,4884479,4884479,10854400,10854399,10854399,102951.924,11.73,39.89,102.95,51.620000000000005,0
4884480,4884479,4884479,10854400,10854399,10854399,102790.629,10.11,34.09,102.79,44.2,0
4884480,4884479,4884479,10854400,10854399,10854399,107279.282,9.92,44.36,107.28,54.28,0
4884480,4884479,4884478,10854400,10854399,10854399,150931.330,12.97,55.73,150.93,68.7,0
4884480,4884479,4884476,10854400,10854399,10854399,217607.555,11.77,57.55,217.61,69.32,0
