DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,2.692,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.659,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.315,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,2.082,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.970,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,3.232,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,2.095,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.215,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.662,0.00,0.00,0.01,0.0,0
2688,2431,256,5768,3460,4512,3.210,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.315,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.924,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,9.790,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,6.064,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,7.039,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.483,0.00,0.00,0.01,0.0,0
10880,5376,403,23976,11746,14383,13.368,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18403,12.143,0.00,0.00,0.01,0.0,1
10880,10879,1152,23976,18403,23925,12.840,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.502,0.00,0.00,0.01,0.0,0
21888,10880,1068,48396,23925,29035,26.061,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29035,39319,28.796,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,36.620,0.02,0.00,0.04,0.02,0
44288,21887,2221,98260,39319,58955,48.988,0.05,0.00,0.05,0.05,0
44288,39424,4863,98260,58955,93488,63.244,0.05,0.02,0.06,0.07,1
0,0,0,0,0,0,70.457,0.05,0.02,0.07,0.07,0
99712,44287,1015,221480,93488,132887,142.320,0.14,0.00,0.14,0.14,0
99712,88640,11071,221480,132887,210430,158.034,0.11,0.02,0.16,0.13,1
0,0,0,0,0,0,169.154,0.09,0.06,0.17,0.15,0
224448,99711,10932,498636,210430,299179,236.045,0.22,0.00,0.24,0.22,0
224448,199552,24895,498636,299179,473810,337.330,0.23,0.06,0.34,0.29000000000000004,1
0,0,0,0,0,0,376.496,0.31,0.05,0.38,0.36,0
505152,224447,24804,1122376,473810,673423,538.325,0.53,0.00,0.54,0.53,0
505152,449088,56063,1122376,673423,1066419,786.562,0.64,0.11,0.79,0.75,1
0,0,0,0,0,0,733.923,0.66,0.06,0.73,0.72,0
1097216,505151,55946,2438100,1066419,1462859,1146.938,1.12,0.00,1.15,1.12,0
1097216,975360,121856,2438100,1462859,2316335,2012.912,1.56,0.25,2.01,1.81,1
0,0,0,0,0,0,1690.716,1.33,0.34,1.68,1.6700000000000002,0
2468800,1097216,27643,5486120,2316335,3291671,3338.296,3.30,0.02,3.35,3.32,0
2468800,2194496,274304,5486120,3291671,5211833,3922.888,3.42,0.44,3.92,3.86,1
0,0,0,0,0,0,3926.674,3.17,0.62,3.94,3.79,0
3594240,2468800,274227,7987200,5211833,7406380,6490.517,6.14,0.00,6.48,6.14,0
0,0,0,0,0,0,0.127,0.00,0.00,0.00,0.0,0
3594240,3194880,2614032,7987200,7406380,7987199,9116.757,8.84,0.16,9.12,9.0,0
3594240,3594239,3594233,7987200,7987199,7987199,9520.348,9.45,0.02,9.52,9.469999999999999,0
3594240,3594239,3463167,7987200,7987199,7987199,10807.926,10.81,0.00,10.81,10.81,0
3594240,3594239,3594239,7987200,7987199,7987199,8931.567,8.86,0.00,8.93,8.86,0
3594240,3594239,3594235,7987200,7987199,7987199,11239.033,11.23,0.00,11.24,11.23,0
3594240,3594239,3594239,7987200,7987199,7987199,8926.902,8.94,0.00,8.93,8.94,0
3594240,3594239,3594239,7987200,7987199,7987199,8914.708,8.86,0.00,8.91,8.86,0
3594240,3594240,3594239,7987200,7987200,7987200,8931.118,8.92,0.00,8.93,8.92,0
3594240,3594240,3594240,7987200,7987200,7987200,8910.699,8.89,0.00,8.91,8.89,0
3594240,3594240,3594238,7987200,7987200,7987199,11496.125,11.31,0.00,11.50,11.31,0
3594240,3594239,3594236,7987200,7987199,7987199,11446.033,11.23,0.00,11.45,11.23,0
