DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,440,1.745,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.238,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,440,959,2.409,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.444,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.346,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,3.694,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2617,2.167,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.095,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,4.578,0.00,0.00,0.00,0.0,0
2688,2432,255,5768,3460,4512,3.634,0.00,0.00,0.00,0.0,1
2688,2687,256,5768,4512,5755,3.818,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,4.360,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,11.307,0.02,0.00,0.01,0.02,0
5376,4800,576,11888,7132,9027,5.269,0.00,0.00,0.00,0.0,1
5376,5376,576,11888,9027,11747,6.523,0.02,0.00,0.01,0.02,1
0,0,0,0,0,0,6.021,0.00,0.00,0.01,0.0,0
10880,5376,387,23976,11747,14383,15.097,0.02,0.00,0.02,0.02,0
10880,9728,1151,23976,14383,18415,12.226,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,11.903,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.261,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,24.533,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29035,41011,30.376,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,36.065,0.03,0.00,0.04,0.03,0
45568,21887,2184,101140,41011,60683,47.231,0.05,0.00,0.05,0.05,0
45568,40512,5055,101140,60683,96114,63.876,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,72.649,0.06,0.00,0.07,0.06,0
102592,45567,1084,227880,96114,136727,148.407,0.14,0.00,0.15,0.14,0
102592,91200,11391,227880,136727,216508,188.245,0.17,0.00,0.19,0.17,1
0,0,0,0,0,0,173.071,0.11,0.05,0.17,0.16,0
230848,102591,11378,512820,216508,307691,248.202,0.25,0.00,0.25,0.25,0
230848,205248,25599,512820,307691,487314,348.202,0.28,0.05,0.35,0.33,1
0,0,0,0,0,0,388.307,0.30,0.08,0.39,0.38,0
518976,230847,25508,1153260,487314,691955,561.390,0.55,0.00,0.56,0.55,0
518976,461312,57663,1153260,691955,1095575,845.680,0.67,0.09,0.85,0.76,1
0,0,0,0,0,0,755.652,0.62,0.11,0.76,0.73,0
1129472,518975,57609,2509736,1095575,1505840,1186.288,1.16,0.02,1.19,1.18,0
1129472,1004032,125439,2509736,1505840,2384400,1788.662,1.52,0.23,1.79,1.75,1
0,0,0,0,0,0,1765.394,1.47,0.30,1.77,1.77,0
2541376,1129471,31176,5647436,2384400,3388459,3453.642,3.41,0.02,3.45,3.43,0
2541376,2259008,282367,5647436,3388459,5365069,3954.378,3.38,0.56,3.95,3.94,1
0,0,0,0,0,0,3936.506,3.31,0.59,3.94,3.9,0
3717120,2541375,282367,8260288,5365069,7624046,6429.610,6.33,0.00,6.43,6.33,0
0,0,0,0,0,0,0.121,0.00,0.00,0.00,0.0,0
3717120,3304128,2667859,8260288,7624046,8260287,9575.435,9.34,0.06,9.58,9.4,0
3717120,3458737,3458731,8260288,8260287,8260287,9503.055,9.41,0.00,9.50,9.41,0
3717120,3458731,3327655,8260288,8260287,8260287,11461.929,11.42,0.00,11.46,11.42,0
