DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.670,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.212,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.050,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.499,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.219,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,2.631,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1983,2617,1.641,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.464,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.338,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,2.253,0.00,0.00,0.00,0.0,1
2688,2688,256,5768,4512,5755,3.120,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.885,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,8.121,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,4.599,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11746,6.144,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.258,0.00,0.00,0.01,0.0,0
10880,5376,401,23976,11746,14383,13.241,0.02,0.00,0.01,0.02,0
10880,9728,1152,23976,14383,18403,12.031,0.00,0.00,0.01,0.0,1
10880,10880,1151,23976,18403,23923,12.928,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.123,0.00,0.00,0.01,0.0,0
21888,10879,1067,48396,23923,29035,24.408,0.03,0.00,0.02,0.03,0
21888,19520,2368,48396,29035,39331,29.227,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.389,0.02,0.00,0.04,0.02,0
44288,21888,2233,98260,39331,58955,45.230,0.05,0.00,0.05,0.05,0
44288,39424,4864,98260,58955,93488,63.172,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,71.259,0.06,0.00,0.07,0.06,0
99712,44288,1017,221480,93488,132887,133.585,0.14,0.00,0.13,0.14,0
99712,88640,11071,221480,132887,210430,152.863,0.14,0.00,0.15,0.14,1
0,0,0,0,0,0,168.832,0.11,0.05,0.17,0.16,0
224448,99711,10932,498636,210430,299179,244.318,0.25,0.00,0.24,0.25,0
224448,199552,24895,498636,299179,473805,400.877,0.31,0.05,0.40,0.36,1
0,0,0,0,0,0,371.567,0.27,0.06,0.37,0.33,0
505152,224447,24798,1122376,473805,673423,543.026,0.53,0.00,0.54,0.53,0
505152,449088,56064,1122376,673423,1066417,760.802,0.67,0.09,0.76,0.76,1
0,0,0,0,0,0,700.757,0.59,0.09,0.70,0.6799999999999999,0
1098496,505152,55883,2440980,1066417,1464587,1176.136,1.19,0.00,1.18,1.19,0
1098496,976448,122048,2440980,1464587,2318958,1717.741,1.45,0.27,1.72,1.72,1
0,0,0,0,0,0,1731.505,1.42,0.25,1.73,1.67,0
1658880,1098496,27701,3686400,2318958,3295511,3234.058,3.17,0.00,3.23,3.17,0
0,0,0,0,0,0,0.121,0.00,0.00,0.00,0.0,0
1658880,1474560,1083642,3686400,3295511,3686399,4150.502,4.03,0.09,4.15,4.12,0
1658880,1658879,1658871,3686400,3686399,3686399,4268.023,4.25,0.00,4.27,4.25,0
1658880,1658879,1658879,3686400,3686399,3686399,4142.345,4.14,0.00,4.14,4.14,0
1658880,1658879,1658875,3686400,3686399,3686399,5230.345,5.19,0.00,5.23,5.19,0
1658880,1658879,1658879,3686400,3686399,3686399,4147.289,4.12,0.00,4.15,4.12,0
1658880,1658879,1658879,3686400,3686399,3686399,4160.777,4.16,0.00,4.16,4.16,0
1658880,1658880,1658880,3686400,3686400,3686400,4143.086,4.12,0.02,4.14,4.14,0
1658880,1658880,1658878,3686400,3686400,3686399,5219.518,5.22,0.00,5.22,5.22,0
1658880,1658879,1658879,3686400,3686399,3686399,4139.785,4.14,0.00,4.14,4.14,0
