DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,2.037,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.410,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,960,2.312,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,960,1374,2.304,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.907,0.00,0.00,0.00,0.0,0
1536,1152,34,3308,1374,1983,5.780,0.02,0.00,0.01,0.02,0
1536,1408,127,3308,1983,2617,2.526,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.506,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,5.262,0.00,0.00,0.01,0.0,0
2688,2431,255,5768,3460,4512,3.378,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4512,5755,3.573,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,4.442,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,11.524,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,6.830,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,7.326,0.02,0.00,0.01,0.02,1
0,0,0,0,0,0,6.498,0.00,0.00,0.01,0.0,0
10880,5376,386,23976,11746,14383,15.170,0.02,0.00,0.02,0.02,0
10880,9728,1151,23976,14383,18415,13.625,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,13.154,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,13.173,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29036,26.537,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29036,41029,30.811,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,36.213,0.02,0.02,0.04,0.04,0
45568,21887,2202,101140,41029,60683,46.785,0.05,0.00,0.05,0.05,0
45568,40512,5055,101140,60683,96114,62.564,0.03,0.02,0.06,0.05,1
0,0,0,0,0,0,73.091,0.05,0.02,0.07,0.07,0
102592,45567,1081,227880,96114,136727,137.625,0.11,0.02,0.14,0.13,0
102592,91200,11391,227880,136727,216508,153.300,0.14,0.00,0.15,0.14,1
0,0,0,0,0,0,207.866,0.11,0.05,0.21,0.16,0
230912,102591,11315,512920,216508,307751,268.166,0.27,0.00,0.27,0.27,0
230912,205312,25599,512920,307751,487434,364.037,0.28,0.09,0.37,0.37,1
0,0,0,0,0,0,389.695,0.36,0.03,0.39,0.39,0
519104,230911,25408,1153428,487434,692056,558.695,0.53,0.02,0.56,0.55,0
519104,461440,57664,1153428,692056,1095806,802.048,0.61,0.17,0.80,0.78,1
0,0,0,0,0,0,759.236,0.64,0.12,0.76,0.76,0
1127232,519104,57546,2504896,1095806,1502936,1266.483,1.16,0.02,1.27,1.18,0
1127232,1001984,125247,2504896,1502936,2379642,1786.100,1.42,0.36,1.79,1.7799999999999998,1
0,0,0,0,0,0,1715.469,1.38,0.28,1.72,1.66,0
2536320,1127231,30939,5636168,2379642,3381699,3401.060,3.39,0.02,3.40,3.41,0
2536320,2254528,281791,5636168,3381699,5354405,5428.181,3.33,2.08,5.43,5.41,1
0,0,0,0,0,0,4930.232,2.95,1.95,4.93,4.9,0
5376000,2536319,281792,11946688,5354405,7608907,6462.708,6.11,0.02,6.46,6.13,0
5376000,4778688,597311,11946688,7608907,11528110,19473.701,5.84,6.59,19.48,12.43,1
0,0,0,0,0,0,0.169,0.00,0.00,0.00,0.0,0
5376000,5375999,4940751,11946688,11528110,11946687,149056.728,11.59,53.17,149.06,64.76,0
5376000,5376000,5375996,11946688,11946687,11946687,160562.516,10.50,50.25,160.56,60.75,0
5376000,5376000,5244927,11946688,11946687,11946687,198189.919,12.42,69.53,198.19,81.95,0
5376000,5376000,5375997,11946688,11946687,11946687,171115.350,10.33,51.53,171.11,61.86,0
5376000,5376000,5375999,11946688,11946687,11946687,152473.191,11.14,55.75,152.47,66.89,0
5376000,5375999,5375999,11946688,11946687,11946687,154491.935,10.56,51.69,154.49,62.25,0
5376000,5375999,5375995,11946688,11946687,11946687,198175.117,13.09,67.22,198.18,80.31,0
5376000,5376000,5375999,11946688,11946687,11946687,152382.632,10.70,48.75,152.38,59.45,0
5376000,5375999,5375999,11946688,11946687,11946687,153715.505,10.50,53.61,153.71,64.11,0
5376000,5375999,5375999,11946688,11946687,11946687,154253.246,10.75,54.33,154.25,65.08,0
5376000,5375999,5375998,11946688,11946687,11946687,223980.436,12.41,62.34,223.98,74.75,0
5376000,5375999,5375999,11946688,11946687,11946687,158603.451,10.77,51.92,158.60,62.69,0
