DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,440,1.587,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.224,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,440,959,2.527,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.312,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.217,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,3.248,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2617,1.911,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.651,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,4.204,0.00,0.00,0.00,0.0,0
2688,2432,256,5768,3460,4512,2.690,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.109,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.416,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,9.096,0.03,0.00,0.01,0.03,0
5376,4800,576,11888,7132,9027,5.285,0.00,0.00,0.01,0.0,1
5376,5376,576,11888,9027,11747,6.251,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.137,0.00,0.00,0.01,0.0,0
10880,5376,395,23976,11747,14383,13.494,0.02,0.00,0.01,0.02,0
10880,9728,1152,23976,14383,18401,13.438,0.00,0.00,0.01,0.0,1
10880,10880,1151,23976,18401,23922,11.613,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,10.881,0.00,0.00,0.01,0.0,0
21888,10879,1066,48396,23922,29035,24.109,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29035,40982,30.543,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.521,0.03,0.00,0.04,0.03,0
45440,21887,2348,100820,40982,60492,47.057,0.05,0.00,0.05,0.05,0
45440,40448,4992,100820,60492,95921,62.614,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,71.397,0.05,0.03,0.07,0.08,0
102400,45440,1083,227348,95921,136407,132.767,0.12,0.00,0.13,0.12,0
102400,91072,11327,227348,136407,216125,152.452,0.12,0.02,0.15,0.13999999999999999,1
0,0,0,0,0,0,175.001,0.12,0.03,0.17,0.15,0
230592,102399,11141,512256,216125,307351,257.329,0.25,0.00,0.26,0.25,0
230592,204992,25600,512256,307351,486718,360.985,0.28,0.06,0.36,0.34,1
0,0,0,0,0,0,428.645,0.34,0.08,0.43,0.42000000000000004,0
518976,230592,25431,1153076,486718,691843,560.974,0.53,0.00,0.56,0.53,0
518976,461376,57599,1153076,691843,1095589,781.111,0.66,0.11,0.78,0.77,1
0,0,0,0,0,0,722.043,0.61,0.11,0.72,0.72,0
1129536,518975,57422,2510068,1095589,1506039,1223.787,1.20,0.00,1.22,1.2,0
1129536,1004032,125504,2510068,1506039,2384538,1754.569,1.53,0.20,1.75,1.73,1
0,0,0,0,0,0,0.119,0.00,0.00,0.00,0.0,0
1259520,1129536,909765,2798976,2384538,2510067,3430.558,3.36,0.03,3.43,3.3899999999999997,0
1259520,1259519,1259514,2798976,2798975,2798975,3238.580,3.22,0.00,3.24,3.22,0
1259520,1259519,1259519,2798976,2798975,2798975,3591.293,3.42,0.00,3.59,3.42,0
1259520,1259519,1259515,2798976,2798975,2798975,4006.610,3.95,0.00,4.01,3.95,0
1259520,1259519,1259519,2798976,2798975,2798975,3150.389,3.14,0.00,3.15,3.14,0
1259520,1259519,1259519,2798976,2798975,2798975,3185.435,3.14,0.00,3.19,3.14,0
1259520,1259519,1259519,2798976,2798975,2798975,3171.222,3.16,0.00,3.17,3.16,0
1259520,1259519,1259519,2798976,2798975,2798975,3137.546,3.12,0.00,3.14,3.12,0
1259520,1259519,1259518,2798976,2798975,2798976,3939.221,3.92,0.00,3.94,3.92,0
1259520,1259519,1259518,2798976,2798976,2798976,3207.108,3.12,0.00,3.21,3.12,0
