DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.795,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.153,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,960,1.837,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,960,1374,1.746,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.207,0.00,0.00,0.00,0.0,0
1536,1152,34,3308,1374,1983,3.527,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.850,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.808,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.846,0.00,0.00,0.00,0.0,0
2688,2432,255,5768,3460,4512,3.273,0.00,0.00,0.00,0.0,1
2688,2687,256,5768,4512,5755,3.239,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.115,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,8.844,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.126,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11746,5.889,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.335,0.00,0.00,0.01,0.0,0
10816,5376,446,23876,11746,14323,13.365,0.02,0.00,0.01,0.02,0
10816,9664,1151,23876,14323,18351,11.862,0.00,0.00,0.01,0.0,1
10816,10815,1151,23876,18351,23839,11.702,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.026,0.00,0.00,0.01,0.0,0
21760,10815,1048,48228,23839,28935,25.556,0.03,0.00,0.02,0.03,0
21760,19392,2367,48228,28935,38999,28.587,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.348,0.03,0.00,0.03,0.03,0
43840,21759,2329,97340,38999,58403,47.022,0.05,0.00,0.05,0.05,0
43840,38976,4863,97340,58403,92490,63.862,0.05,0.00,0.07,0.05,1
0,0,0,0,0,0,70.927,0.05,0.02,0.07,0.07,0
98752,43839,873,219308,92490,131583,137.411,0.11,0.02,0.14,0.13,0
98752,87808,10943,219308,131583,208420,150.057,0.11,0.02,0.15,0.13,1
0,0,0,0,0,0,170.364,0.11,0.05,0.17,0.16,0
222336,98751,10840,493836,208420,296299,252.556,0.22,0.00,0.25,0.22,0
222336,197696,24639,493836,296299,469329,346.042,0.23,0.06,0.35,0.29000000000000004,1
0,0,0,0,0,0,379.216,0.33,0.03,0.38,0.36,0
500416,222335,24548,1111816,469329,667087,543.669,0.55,0.00,0.54,0.55,0
500416,444864,55551,1111816,667087,1056372,787.673,0.66,0.12,0.79,0.78,1
0,0,0,0,0,0,737.184,0.56,0.17,0.74,0.7300000000000001,0
1087680,500415,55500,2416980,1056372,1450187,1197.146,1.20,0.00,1.20,1.2,0
1087680,966848,120831,2416980,1450187,2296175,1811.636,1.58,0.20,1.81,1.78,1
0,0,0,0,0,0,1730.350,1.34,0.31,1.73,1.6500000000000001,0
2447360,1087679,26551,5438440,2296175,3263063,3439.907,3.34,0.00,3.44,3.34,0
2447360,2175488,271871,5438440,3263063,5166647,3872.874,3.27,0.61,3.87,3.88,1
0,0,0,0,0,0,3850.341,3.22,0.56,3.85,3.7800000000000002,0
5007360,2447359,271793,11127488,5166647,7342187,5963.630,5.72,0.02,5.96,5.739999999999999,0
0,0,0,0,0,0,22811.200,6.84,4.95,22.81,11.79,0
5007360,4406047,591531,11127488,7342187,11127487,86708.392,8.06,27.00,86.71,35.06,0
5007360,5007360,4994023,11127488,11127487,11127487,104135.431,11.16,41.42,104.13,52.58,0
5007360,5007359,4614143,11127488,11127487,11127488,149566.188,12.91,46.59,149.57,59.5,0
5007360,5007359,5007359,11127488,11127488,11127488,119148.602,10.44,37.97,119.15,48.41,0
5007360,5007359,5007355,11127488,11127488,11127487,227424.100,12.42,63.50,227.42,75.92,0
5007360,5007359,5007359,11127488,11127487,11127487,152340.178,8.86,39.14,152.34,48.0,0
5007360,5007359,5007359,11127488,11127487,11127487,140305.971,9.89,40.78,140.31,50.67,0
5007360,5007359,5007359,11127488,11127487,11127487,135040.146,9.48,37.53,135.04,47.010000000000005,0
5007360,5007359,5007358,11127488,11127487,11127487,200954.406,12.16,63.25,200.95,75.41,0
5007360,5007359,5007358,11127488,11127487,11127487,143043.564,9.53,36.50,143.04,46.03,0
